# Korg.jl Reference Spectrum - Solar-like (With Lines)
# Generated: 2025-10-05 14:04:44
# Parameters: Teff=5771.0K, logg=4.44, [M/H]=0.0
# Synthesis time: 2.6 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 41821 lines
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5004.7500      1.027142e+15      1.031638e+15      0.995642
     5004.7600      1.027142e+15      1.031632e+15      0.995648
     5004.7700      1.027132e+15      1.031625e+15      0.995645
     5004.7800      1.027111e+15      1.031618e+15      0.995631
     5004.7900      1.027073e+15      1.031611e+15      0.995601
     5004.8000      1.027010e+15      1.031605e+15      0.995547
     5004.8100      1.026847e+15      1.031598e+15      0.995395
     5004.8200      1.026599e+15      1.031591e+15      0.995161
     5004.8300      1.025927e+15      1.031584e+15      0.994516
     5004.8400      1.023763e+15      1.031577e+15      0.992425
     5004.8500      1.018001e+15      1.031571e+15      0.986846
     5004.8600      1.007607e+15      1.031564e+15      0.976776
     5004.8700      9.963135e+14      1.031557e+15      0.965835
     5004.8800      9.901527e+14      1.031550e+15      0.959869
     5004.8900      9.913671e+14      1.031544e+15      0.961052
     5004.9000      9.975401e+14      1.031537e+15      0.967043
     5004.9100      1.006004e+15      1.031530e+15      0.975254
     5004.9200      1.014292e+15      1.031523e+15      0.983295
     5004.9300      1.020401e+15      1.031517e+15      0.989224
     5004.9400      1.023883e+15      1.031510e+15      0.992606
     5004.9500      1.025513e+15      1.031503e+15      0.994193
     5004.9600      1.026166e+15      1.031496e+15      0.994833
     5004.9700      1.026423e+15      1.031490e+15      0.995088
     5004.9800      1.026523e+15      1.031483e+15      0.995192
     5004.9900      1.026510e+15      1.031476e+15      0.995185
     5005.0000      1.026466e+15      1.031469e+15      0.995149
     5005.0100      1.026381e+15      1.031467e+15      0.995069
     5005.0200      1.026247e+15      1.031466e+15      0.994940
     5005.0300      1.026036e+15      1.031464e+15      0.994738
     5005.0400      1.025719e+15      1.031462e+15      0.994432
     5005.0500      1.025202e+15      1.031460e+15      0.993932
     5005.0600      1.023987e+15      1.031458e+15      0.992757
     5005.0700      1.019934e+15      1.031457e+15      0.988828
     5005.0800      1.005218e+15      1.031455e+15      0.974563
     5005.0900      9.597650e+14      1.031453e+15      0.930498
     5005.1000      8.567261e+14      1.031451e+15      0.830603
     5005.1100      7.034179e+14      1.031449e+15      0.681970
     5005.1200      5.613816e+14      1.031448e+15      0.544266
     5005.1300      4.794250e+14      1.031446e+15      0.464809
     5005.1400      4.624815e+14      1.031444e+15      0.448383
     5005.1500      5.087257e+14      1.031442e+15      0.493218
     5005.1600      6.237729e+14      1.031440e+15      0.604759
     5005.1700      7.845241e+14      1.031439e+15      0.760612
     5005.1800      9.209447e+14      1.031437e+15      0.892875
     5005.1900      9.914060e+14      1.031435e+15      0.961191
     5005.2000      1.015553e+15      1.031433e+15      0.984604
     5005.2100      1.021829e+15      1.031431e+15      0.990690
     5005.2200      1.023291e+15      1.031430e+15      0.992109
     5005.2300      1.023675e+15      1.031428e+15      0.992484
     5005.2400      1.023725e+15      1.031426e+15      0.992534
     5005.2500      1.023610e+15      1.031424e+15      0.992424
     5005.2600      1.023371e+15      1.031423e+15      0.992194
     5005.2700      1.023037e+15      1.031421e+15      0.991872
     5005.2800      1.022553e+15      1.031419e+15      0.991405
     5005.2900      1.021923e+15      1.031417e+15      0.990796
     5005.3000      1.021113e+15      1.031415e+15      0.990011
     5005.3100      1.020057e+15      1.031414e+15      0.988989
     5005.3200      1.018685e+15      1.031412e+15      0.987661
     5005.3300      1.016872e+15      1.031410e+15      0.985904
     5005.3400      1.014360e+15      1.031408e+15      0.983471
     5005.3500      1.010704e+15      1.031406e+15      0.979928
     5005.3600      1.004628e+15      1.031405e+15      0.974039
     5005.3700      9.934885e+14      1.031403e+15      0.963240
     5005.3800      9.683921e+14      1.031401e+15      0.938909
     5005.3900      9.094747e+14      1.031399e+15      0.881787
     5005.4000      7.943469e+14      1.031397e+15      0.770166
     5005.4100      6.393802e+14      1.031396e+15      0.619918
     5005.4200      5.082345e+14      1.031394e+15      0.492765
     5005.4300      4.355654e+14      1.031392e+15      0.422308
     5005.4400      4.161335e+14      1.031390e+15      0.403469
     5005.4500      4.432376e+14      1.031388e+15      0.429748
     5005.4600      5.255571e+14      1.031387e+15      0.509564
     5005.4700      6.641079e+14      1.031385e+15      0.643899
     5005.4800      8.165300e+14      1.031383e+15      0.791685
     5005.4900      9.220719e+14      1.031381e+15      0.894017
     5005.5000      9.737150e+14      1.031379e+15      0.944090
     5005.5100      9.955077e+14      1.031378e+15      0.965221
     5005.5200      1.005171e+15      1.031376e+15      0.974592
     5005.5300      1.010469e+15      1.031374e+15      0.979731
     5005.5400      1.012924e+15      1.031372e+15      0.982113
     5005.5500      1.011612e+15      1.031370e+15      0.980843
     5005.5600      1.001334e+15      1.031369e+15      0.970879
     5005.5700      9.737005e+14      1.031367e+15      0.944087
     5005.5800      9.253615e+14      1.031365e+15      0.897220
     5005.5900      8.707062e+14      1.031363e+15      0.844228
     5005.6000      8.365115e+14      1.031361e+15      0.811075
     5005.6100      8.409484e+14      1.031360e+15      0.815378
     5005.6200      8.819961e+14      1.031358e+15      0.855180
     5005.6300      9.384472e+14      1.031356e+15      0.909916
     5005.6400      9.844897e+14      1.031354e+15      0.954560
     5005.6500      1.009539e+15      1.031352e+15      0.978850
     5005.6600      1.019056e+15      1.031351e+15      0.988079
     5005.6700      1.020876e+15      1.031349e+15      0.989846
     5005.6800      1.017375e+15      1.031347e+15      0.986452
     5005.6900      1.002749e+15      1.031345e+15      0.972273
     5005.7000      9.650865e+14      1.031343e+15      0.935757
     5005.7100      8.982749e+14      1.031342e+15      0.870977
     5005.7200      8.205390e+14      1.031340e+15      0.795605
     5005.7300      7.666932e+14      1.031338e+15      0.743397
     5005.7400      7.592717e+14      1.031336e+15      0.736202
     5005.7500      7.945718e+14      1.031334e+15      0.770431
     5005.7600      8.396351e+14      1.031333e+15      0.814126
     5005.7700      8.495096e+14      1.031331e+15      0.823702
     5005.7800      8.180852e+14      1.031329e+15      0.793234
     5005.7900      7.841068e+14      1.031327e+15      0.760289
     5005.8000      7.827602e+14      1.031325e+15      0.758985
     5005.8100      8.225980e+14      1.031324e+15      0.797614
     5005.8200      8.886864e+14      1.031322e+15      0.861696
     5005.8300      9.522311e+14      1.031320e+15      0.923313
     5005.8400      9.936618e+14      1.031318e+15      0.963487
     5005.8500      1.013087e+15      1.031317e+15      0.982324
     5005.8600      1.020307e+15      1.031315e+15      0.989327
     5005.8700      1.022770e+15      1.031313e+15      0.991717
     5005.8800      1.023706e+15      1.031311e+15      0.992626
     5005.8900      1.024174e+15      1.031309e+15      0.993081
     5005.9000      1.024452e+15      1.031308e+15      0.993353
     5005.9100      1.024631e+15      1.031306e+15      0.993528
     5005.9200      1.024848e+15      1.031304e+15      0.993740
     5005.9300      1.024920e+15      1.031302e+15      0.993811
     5005.9400      1.024884e+15      1.031300e+15      0.993779
     5005.9500      1.024873e+15      1.031299e+15      0.993769
     5005.9600      1.024794e+15      1.031297e+15      0.993695
     5005.9700      1.024464e+15      1.031295e+15      0.993376
     5005.9800      1.023627e+15      1.031293e+15      0.992566
     5005.9900      1.021493e+15      1.031291e+15      0.990499
     5006.0000      1.017307e+15      1.031290e+15      0.986441
     5006.0100      1.011551e+15      1.031295e+15      0.980855
     5006.0200      1.006598e+15      1.031300e+15      0.976047
     5006.0300      1.005455e+15      1.031306e+15      0.974934
     5006.0400      1.008861e+15      1.031311e+15      0.978232
     5006.0500      1.014569e+15      1.031316e+15      0.983761
     5006.0600      1.019541e+15      1.031322e+15      0.988577
     5006.0700      1.022470e+15      1.031327e+15      0.991411
     5006.0800      1.023704e+15      1.031333e+15      0.992603
     5006.0900      1.024070e+15      1.031338e+15      0.992953
     5006.1000      1.024121e+15      1.031343e+15      0.992997
     5006.1100      1.024073e+15      1.031349e+15      0.992946
     5006.1200      1.024062e+15      1.031354e+15      0.992930
     5006.1300      1.023951e+15      1.031359e+15      0.992817
     5006.1400      1.023833e+15      1.031365e+15      0.992697
     5006.1500      1.023703e+15      1.031370e+15      0.992566
     5006.1600      1.023561e+15      1.031376e+15      0.992423
     5006.1700      1.023403e+15      1.031381e+15      0.992265
     5006.1800      1.023223e+15      1.031386e+15      0.992085
     5006.1900      1.023008e+15      1.031392e+15      0.991872
     5006.2000      1.022732e+15      1.031397e+15      0.991599
     5006.2100      1.022310e+15      1.031402e+15      0.991185
     5006.2200      1.021361e+15      1.031408e+15      0.990259
     5006.2300      1.018254e+15      1.031413e+15      0.987242
     5006.2400      1.007754e+15      1.031419e+15      0.977056
     5006.2500      9.786851e+14      1.031424e+15      0.948868
     5006.2600      9.201241e+14      1.031429e+15      0.892086
     5006.2700      8.405609e+14      1.031435e+15      0.814943
     5006.2800      7.721907e+14      1.031440e+15      0.748653
     5006.2900      7.461356e+14      1.031445e+15      0.723388
     5006.3000      7.730406e+14      1.031451e+15      0.749469
     5006.3100      8.417512e+14      1.031456e+15      0.816080
     5006.3200      9.208206e+14      1.031462e+15      0.892734
     5006.3300      9.783953e+14      1.031467e+15      0.948547
     5006.3400      1.006585e+15      1.031472e+15      0.975872
     5006.3500      1.016501e+15      1.031478e+15      0.985480
     5006.3600      1.019198e+15      1.031483e+15      0.988089
     5006.3700      1.019796e+15      1.031488e+15      0.988664
     5006.3800      1.019876e+15      1.031494e+15      0.988737
     5006.3900      1.019808e+15      1.031499e+15      0.988665
     5006.4000      1.019669e+15      1.031505e+15      0.988526
     5006.4100      1.019484e+15      1.031510e+15      0.988342
     5006.4200      1.019263e+15      1.031515e+15      0.988122
     5006.4300      1.019007e+15      1.031521e+15      0.987869
     5006.4400      1.018715e+15      1.031526e+15      0.987580
     5006.4500      1.018380e+15      1.031531e+15      0.987250
     5006.4600      1.017986e+15      1.031537e+15      0.986863
     5006.4700      1.017495e+15      1.031542e+15      0.986382
     5006.4800      1.016665e+15      1.031548e+15      0.985573
     5006.4900      1.015145e+15      1.031553e+15      0.984094
     5006.5000      1.010596e+15      1.031558e+15      0.979679
     5006.5100      9.962910e+14      1.031564e+15      0.965807
     5006.5200      9.580482e+14      1.031569e+15      0.928729
     5006.5300      8.829974e+14      1.031575e+15      0.855971
     5006.5400      7.821180e+14      1.031580e+15      0.758175
     5006.5500      6.924507e+14      1.031585e+15      0.671249
     5006.5600      6.461916e+14      1.031591e+15      0.626403
     5006.5700      6.542685e+14      1.031596e+15      0.634229
     5006.5800      7.138281e+14      1.031601e+15      0.691961
     5006.5900      8.057351e+14      1.031607e+15      0.781049
     5006.6000      8.928138e+14      1.031612e+15      0.865455
     5006.6100      9.480975e+14      1.031618e+15      0.919040
     5006.6200      9.750856e+14      1.031623e+15      0.945196
     5006.6300      9.890057e+14      1.031628e+15      0.958684
     5006.6400      9.979625e+14      1.031634e+15      0.967361
     5006.6500      1.003714e+15      1.031639e+15      0.972932
     5006.6600      1.006631e+15      1.031644e+15      0.975754
     5006.6700      1.007616e+15      1.031650e+15      0.976704
     5006.6800      1.007608e+15      1.031655e+15      0.976691
     5006.6900      1.007168e+15      1.031661e+15      0.976259
     5006.7000      1.006456e+15      1.031666e+15      0.975564
     5006.7100      1.005437e+15      1.031671e+15      0.974571
     5006.7200      1.003616e+15      1.031677e+15      0.972801
     5006.7300      9.996053e+14      1.031682e+15      0.968908
     5006.7400      9.903799e+14      1.031687e+15      0.959961
     5006.7500      9.711245e+14      1.031693e+15      0.941292
     5006.7600      9.373648e+14      1.031698e+15      0.908565
     5006.7700      8.892790e+14      1.031704e+15      0.861952
     5006.7800      8.359945e+14      1.031709e+15      0.810301
     5006.7900      7.917494e+14      1.031714e+15      0.767411
     5006.8000      7.690438e+14      1.031720e+15      0.745400
     5006.8100      7.736952e+14      1.031725e+15      0.749904
     5006.8200      8.036701e+14      1.031730e+15      0.778954
     5006.8300      8.491304e+14      1.031736e+15      0.823011
     5006.8400      8.944585e+14      1.031741e+15      0.866941
     5006.8500      9.245142e+14      1.031747e+15      0.896067
     5006.8600      9.315930e+14      1.031752e+15      0.902923
     5006.8700      9.175942e+14      1.031757e+15      0.889351
     5006.8800      8.914580e+14      1.031763e+15      0.864015
     5006.8900      8.649521e+14      1.031768e+15      0.838320
     5006.9000      8.482615e+14      1.031774e+15      0.822139
     5006.9100      8.465297e+14      1.031779e+15      0.820456
     5006.9200      8.585039e+14      1.031784e+15      0.832058
     5006.9300      8.773872e+14      1.031790e+15      0.850355
     5006.9400      8.939548e+14      1.031795e+15      0.866407
     5006.9500      9.009581e+14      1.031800e+15      0.873190
     5006.9600      8.960492e+14      1.031806e+15      0.868428
     5006.9700      8.818697e+14      1.031811e+15      0.854681
     5006.9800      8.636988e+14      1.031817e+15      0.837066
     5006.9900      8.461082e+14      1.031822e+15      0.820014
     5007.0000      8.285617e+14      1.031827e+15      0.803004
     5007.0100      8.061272e+14      1.031836e+15      0.781255
     5007.0200      7.714890e+14      1.031844e+15      0.747680
     5007.0300      7.138878e+14      1.031852e+15      0.691851
     5007.0400      6.066603e+14      1.031861e+15      0.587928
     5007.0500      4.425331e+14      1.031869e+15      0.428866
     5007.0600      3.124522e+14      1.031877e+15      0.302800
     5007.0700      2.451950e+14      1.031886e+15      0.237618
     5007.0800      2.070088e+14      1.031894e+15      0.200611
     5007.0900      1.838222e+14      1.031902e+15      0.178139
     5007.1000      1.716646e+14      1.031911e+15      0.166356
     5007.1100      1.687783e+14      1.031919e+15      0.163558
     5007.1200      1.746948e+14      1.031927e+15      0.169290
     5007.1300      1.903440e+14      1.031936e+15      0.184453
     5007.1400      2.179631e+14      1.031944e+15      0.211216
     5007.1500      2.633754e+14      1.031952e+15      0.255221
     5007.1600      3.472208e+14      1.031961e+15      0.336467
     5007.1700      4.931050e+14      1.031969e+15      0.477829
     5007.1800      6.313772e+14      1.031977e+15      0.611813
     5007.1900      7.086220e+14      1.031986e+15      0.686659
     5007.2000      7.545407e+14      1.031994e+15      0.731148
     5007.2100      7.878542e+14      1.032002e+15      0.763423
     5007.2200      8.124875e+14      1.032011e+15      0.787286
     5007.2300      8.301683e+14      1.032019e+15      0.804412
     5007.2400      8.423126e+14      1.032027e+15      0.816173
     5007.2500      8.498844e+14      1.032035e+15      0.823503
     5007.2600      8.538140e+14      1.032044e+15      0.827304
     5007.2700      8.548950e+14      1.032052e+15      0.828345
     5007.2800      8.534862e+14      1.032061e+15      0.826973
     5007.2900      8.497888e+14      1.032069e+15      0.823384
     5007.3000      8.438768e+14      1.032077e+15      0.817649
     5007.3100      8.357625e+14      1.032085e+15      0.809780
     5007.3200      8.253038e+14      1.032094e+15      0.799640
     5007.3300      8.122853e+14      1.032102e+15      0.787020
     5007.3400      7.964276e+14      1.032110e+15      0.771650
     5007.3500      7.769836e+14      1.032119e+15      0.752804
     5007.3600      7.532619e+14      1.032127e+15      0.729815
     5007.3700      7.236285e+14      1.032135e+15      0.701098
     5007.3800      6.850608e+14      1.032144e+15      0.663726
     5007.3900      6.336268e+14      1.032152e+15      0.613889
     5007.4000      5.691773e+14      1.032160e+15      0.551443
     5007.4100      4.976594e+14      1.032169e+15      0.482149
     5007.4200      4.319088e+14      1.032177e+15      0.418444
     5007.4300      3.815893e+14      1.032185e+15      0.369691
     5007.4400      3.460810e+14      1.032194e+15      0.335287
     5007.4500      3.157042e+14      1.032202e+15      0.305855
     5007.4600      2.748179e+14      1.032210e+15      0.266242
     5007.4700      2.262785e+14      1.032219e+15      0.219216
     5007.4800      1.863480e+14      1.032227e+15      0.180530
     5007.4900      1.594234e+14      1.032235e+15      0.154445
     5007.5000      1.440032e+14      1.032244e+15      0.139505
     5007.5100      1.372692e+14      1.032252e+15      0.132980
     5007.5200      1.374040e+14      1.032260e+15      0.133110
     5007.5300      1.444566e+14      1.032269e+15      0.139941
     5007.5400      1.603659e+14      1.032277e+15      0.155352
     5007.5500      1.883062e+14      1.032285e+15      0.182417
     5007.5600      2.319169e+14      1.032294e+15      0.224662
     5007.5700      2.981957e+14      1.032302e+15      0.288865
     5007.5800      3.865206e+14      1.032310e+15      0.374423
     5007.5900      4.671955e+14      1.032319e+15      0.452569
     5007.6000      5.297490e+14      1.032327e+15      0.513160
     5007.6100      5.828958e+14      1.032335e+15      0.564638
     5007.6200      6.296187e+14      1.032344e+15      0.609892
     5007.6300      6.704859e+14      1.032352e+15      0.649474
     5007.6400      7.066161e+14      1.032360e+15      0.684466
     5007.6500      7.391581e+14      1.032369e+15      0.715983
     5007.6600      7.673119e+14      1.032377e+15      0.743248
     5007.6700      7.919099e+14      1.032385e+15      0.767068
     5007.6800      8.134976e+14      1.032394e+15      0.787972
     5007.6900      8.324809e+14      1.032402e+15      0.806353
     5007.7000      8.492243e+14      1.032410e+15      0.822565
     5007.7100      8.640136e+14      1.032419e+15      0.836883
     5007.7200      8.771281e+14      1.032427e+15      0.849579
     5007.7300      8.887942e+14      1.032435e+15      0.860871
     5007.7400      8.992049e+14      1.032444e+15      0.870948
     5007.7500      9.085246e+14      1.032452e+15      0.879968
     5007.7600      9.168933e+14      1.032460e+15      0.888066
     5007.7700      9.244305e+14      1.032469e+15      0.895359
     5007.7800      9.312383e+14      1.032477e+15      0.901946
     5007.7900      9.374041e+14      1.032485e+15      0.907910
     5007.8000      9.430031e+14      1.032494e+15      0.913326
     5007.8100      9.481000e+14      1.032502e+15      0.918255
     5007.8200      9.527509e+14      1.032510e+15      0.922752
     5007.8300      9.570043e+14      1.032519e+15      0.926864
     5007.8400      9.609004e+14      1.032527e+15      0.930630
     5007.8500      9.644794e+14      1.032535e+15      0.934088
     5007.8600      9.677720e+14      1.032544e+15      0.937270
     5007.8700      9.708064e+14      1.032552e+15      0.940201
     5007.8800      9.736073e+14      1.032560e+15      0.942906
     5007.8900      9.761966e+14      1.032569e+15      0.945406
     5007.9000      9.785935e+14      1.032577e+15      0.947720
     5007.9100      9.808201e+14      1.032585e+15      0.949868
     5007.9200      9.828814e+14      1.032594e+15      0.951857
     5007.9300      9.847960e+14      1.032602e+15      0.953703
     5007.9400      9.865762e+14      1.032610e+15      0.955420
     5007.9500      9.882325e+14      1.032619e+15      0.957016
     5007.9600      9.897745e+14      1.032627e+15      0.958501
     5007.9700      9.912107e+14      1.032635e+15      0.959884
     5007.9800      9.925490e+14      1.032644e+15      0.961173
     5007.9900      9.937685e+14      1.032652e+15      0.962346
     5008.0000      9.949291e+14      1.032660e+15      0.963462
     5008.0100      9.960093e+14      1.032668e+15      0.964501
     5008.0200      9.970148e+14      1.032676e+15      0.965468
     5008.0300      9.979501e+14      1.032683e+15      0.966366
     5008.0400      9.988191e+14      1.032691e+15      0.967201
     5008.0500      9.996253e+14      1.032698e+15      0.967974
     5008.0600      1.000372e+15      1.032706e+15      0.968690
     5008.0700      1.001061e+15      1.032713e+15      0.969351
     5008.0800      1.001696e+15      1.032721e+15      0.969958
     5008.0900      1.002279e+15      1.032729e+15      0.970515
     5008.1000      1.002811e+15      1.032736e+15      0.971024
     5008.1100      1.003294e+15      1.032744e+15      0.971484
     5008.1200      1.003729e+15      1.032751e+15      0.971898
     5008.1300      1.004117e+15      1.032759e+15      0.972266
     5008.1400      1.004458e+15      1.032766e+15      0.972590
     5008.1500      1.004754e+15      1.032774e+15      0.972869
     5008.1600      1.005004e+15      1.032782e+15      0.973104
     5008.1700      1.005207e+15      1.032789e+15      0.973294
     5008.1800      1.005364e+15      1.032797e+15      0.973439
     5008.1900      1.005474e+15      1.032804e+15      0.973538
     5008.2000      1.005535e+15      1.032812e+15      0.973590
     5008.2100      1.005545e+15      1.032819e+15      0.973593
     5008.2200      1.005503e+15      1.032827e+15      0.973545
     5008.2300      1.005406e+15      1.032835e+15      0.973443
     5008.2400      1.005249e+15      1.032842e+15      0.973285
     5008.2500      1.005030e+15      1.032850e+15      0.973065
     5008.2600      1.004741e+15      1.032857e+15      0.972778
     5008.2700      1.004376e+15      1.032865e+15      0.972418
     5008.2800      1.003924e+15      1.032872e+15      0.971973
     5008.2900      1.003370e+15      1.032880e+15      0.971429
     5008.3000      1.002679e+15      1.032888e+15      0.970754
     5008.3100      1.001803e+15      1.032895e+15      0.969898
     5008.3200      1.000478e+15      1.032903e+15      0.968608
     5008.3300      9.986722e+14      1.032910e+15      0.966853
     5008.3400      9.957642e+14      1.032918e+15      0.964030
     5008.3500      9.912173e+14      1.032925e+15      0.959621
     5008.3600      9.845713e+14      1.032933e+15      0.953180
     5008.3700      9.767255e+14      1.032941e+15      0.945578
     5008.3800      9.699371e+14      1.032948e+15      0.938999
     5008.3900      9.665812e+14      1.032956e+15      0.935743
     5008.4000      9.673105e+14      1.032963e+15      0.936442
     5008.4100      9.706903e+14      1.032971e+15      0.939707
     5008.4200      9.739220e+14      1.032978e+15      0.942829
     5008.4300      9.750690e+14      1.032986e+15      0.943932
     5008.4400      9.730614e+14      1.032994e+15      0.941982
     5008.4500      9.673090e+14      1.033001e+15      0.936406
     5008.4600      9.564603e+14      1.033009e+15      0.925898
     5008.4700      9.388093e+14      1.033016e+15      0.908804
     5008.4800      9.158514e+14      1.033024e+15      0.886573
     5008.4900      8.936287e+14      1.033032e+15      0.865055
     5008.5000      8.792250e+14      1.033039e+15      0.851105
     5008.5100      8.735053e+14      1.033047e+15      0.845562
     5008.5200      8.681547e+14      1.033054e+15      0.840377
     5008.5300      8.428338e+14      1.033062e+15      0.815860
     5008.5400      7.506989e+14      1.033069e+15      0.726668
     5008.5500      5.418684e+14      1.033077e+15      0.524519
     5008.5600      3.374730e+14      1.033085e+15      0.326665
     5008.5700      2.504740e+14      1.033092e+15      0.242451
     5008.5800      2.106526e+14      1.033100e+15      0.203903
     5008.5900      1.882669e+14      1.033107e+15      0.182234
     5008.6000      1.775382e+14      1.033115e+15      0.171847
     5008.6100      1.765413e+14      1.033122e+15      0.170881
     5008.6200      1.848256e+14      1.033130e+15      0.178899
     5008.6300      2.017374e+14      1.033138e+15      0.195267
     5008.6400      2.186146e+14      1.033145e+15      0.211601
     5008.6500      2.180797e+14      1.033153e+15      0.211082
     5008.6600      2.080835e+14      1.033160e+15      0.201405
     5008.6700      2.032794e+14      1.033168e+15      0.196753
     5008.6800      2.078366e+14      1.033175e+15      0.201163
     5008.6900      2.233467e+14      1.033183e+15      0.216173
     5008.7000      2.530855e+14      1.033191e+15      0.244955
     5008.7100      3.082775e+14      1.033198e+15      0.298372
     5008.7200      4.184558e+14      1.033206e+15      0.405007
     5008.7300      5.791061e+14      1.033213e+15      0.560490
     5008.7400      6.971714e+14      1.033221e+15      0.674755
     5008.7500      7.440527e+14      1.033228e+15      0.720124
     5008.7600      7.511604e+14      1.033236e+15      0.726998
     5008.7700      7.486629e+14      1.033244e+15      0.724575
     5008.7800      7.598273e+14      1.033251e+15      0.735375
     5008.7900      7.934912e+14      1.033259e+15      0.767950
     5008.8000      8.430822e+14      1.033266e+15      0.815939
     5008.8100      8.915156e+14      1.033274e+15      0.862807
     5008.8200      9.268602e+14      1.033282e+15      0.897006
     5008.8300      9.482405e+14      1.033289e+15      0.917691
     5008.8400      9.609096e+14      1.033297e+15      0.929946
     5008.8500      9.694063e+14      1.033304e+15      0.938162
     5008.8600      9.757453e+14      1.033312e+15      0.944289
     5008.8700      9.809491e+14      1.033319e+15      0.949318
     5008.8800      9.853539e+14      1.033327e+15      0.953574
     5008.8900      9.891579e+14      1.033335e+15      0.957248
     5008.9000      9.923512e+14      1.033342e+15      0.960332
     5008.9100      9.952659e+14      1.033350e+15      0.963145
     5008.9200      9.978459e+14      1.033357e+15      0.965635
     5008.9300      1.000146e+15      1.033365e+15      0.967854
     5008.9400      1.002197e+15      1.033372e+15      0.969831
     5008.9500      1.004038e+15      1.033380e+15      0.971606
     5008.9600      1.005694e+15      1.033388e+15      0.973201
     5008.9700      1.007188e+15      1.033395e+15      0.974640
     5008.9800      1.008538e+15      1.033403e+15      0.975938
     5008.9900      1.009755e+15      1.033410e+15      0.977110
     5009.0000      1.010745e+15      1.033418e+15      0.978060
     5009.0100      1.011710e+15      1.033415e+15      0.978997
     5009.0200      1.012559e+15      1.033411e+15      0.979822
     5009.0300      1.013280e+15      1.033408e+15      0.980523
     5009.0400      1.013832e+15      1.033404e+15      0.981061
     5009.0500      1.014060e+15      1.033401e+15      0.981284
     5009.0600      1.013249e+15      1.033397e+15      0.980502
     5009.0700      1.008655e+15      1.033394e+15      0.976060
     5009.0800      9.924464e+14      1.033391e+15      0.960379
     5009.0900      9.509695e+14      1.033387e+15      0.920245
     5009.1000      8.772758e+14      1.033384e+15      0.848935
     5009.1100      7.913678e+14      1.033380e+15      0.765805
     5009.1200      7.303273e+14      1.033377e+15      0.706739
     5009.1300      7.190343e+14      1.033374e+15      0.695813
     5009.1400      7.613596e+14      1.033370e+15      0.736773
     5009.1500      8.419590e+14      1.033367e+15      0.814773
     5009.1600      9.257970e+14      1.033363e+15      0.895907
     5009.1700      9.823428e+14      1.033360e+15      0.950630
     5009.1800      1.008471e+15      1.033356e+15      0.975918
     5009.1900      1.017520e+15      1.033353e+15      0.984678
     5009.2000      1.020359e+15      1.033350e+15      0.987429
     5009.2100      1.021407e+15      1.033346e+15      0.988446
     5009.2200      1.021984e+15      1.033343e+15      0.989008
     5009.2300      1.022396e+15      1.033339e+15      0.989410
     5009.2400      1.022717e+15      1.033336e+15      0.989724
     5009.2500      1.022975e+15      1.033333e+15      0.989976
     5009.2600      1.023183e+15      1.033329e+15      0.990181
     5009.2700      1.023343e+15      1.033326e+15      0.990339
     5009.2800      1.023453e+15      1.033322e+15      0.990449
     5009.2900      1.023506e+15      1.033319e+15      0.990503
     5009.3000      1.023493e+15      1.033316e+15      0.990494
     5009.3100      1.023395e+15      1.033312e+15      0.990403
     5009.3200      1.023169e+15      1.033309e+15      0.990187
     5009.3300      1.022737e+15      1.033305e+15      0.989772
     5009.3400      1.021892e+15      1.033302e+15      0.988958
     5009.3500      1.020179e+15      1.033298e+15      0.987304
     5009.3600      1.016008e+15      1.033295e+15      0.983270
     5009.3700      1.005466e+15      1.033292e+15      0.973071
     5009.3800      9.807095e+14      1.033288e+15      0.949115
     5009.3900      9.348643e+14      1.033285e+15      0.904750
     5009.4000      8.740523e+14      1.033281e+15      0.845900
     5009.4100      8.199486e+14      1.033278e+15      0.793541
     5009.4200      7.974183e+14      1.033275e+15      0.771739
     5009.4300      8.161162e+14      1.033271e+15      0.789837
     5009.4400      8.681614e+14      1.033268e+15      0.840210
     5009.4500      9.297392e+14      1.033264e+15      0.899808
     5009.4600      9.779100e+14      1.033261e+15      0.946431
     5009.4700      1.004817e+15      1.033258e+15      0.972475
     5009.4800      1.016754e+15      1.033254e+15      0.984031
     5009.4900      1.021588e+15      1.033251e+15      0.988712
     5009.5000      1.023702e+15      1.033247e+15      0.990762
     5009.5100      1.024860e+15      1.033244e+15      0.991885
     5009.5200      1.025578e+15      1.033240e+15      0.992584
     5009.5300      1.026087e+15      1.033237e+15      0.993080
     5009.5400      1.026470e+15      1.033234e+15      0.993454
     5009.5500      1.026774e+15      1.033230e+15      0.993752
     5009.5600      1.027025e+15      1.033227e+15      0.993997
     5009.5700      1.027232e+15      1.033223e+15      0.994201
     5009.5800      1.027408e+15      1.033220e+15      0.994375
     5009.5900      1.027560e+15      1.033217e+15      0.994525
     5009.6000      1.027693e+15      1.033213e+15      0.994658
     5009.6100      1.027811e+15      1.033210e+15      0.994775
     5009.6200      1.027916e+15      1.033206e+15      0.994880
     5009.6300      1.028010e+15      1.033203e+15      0.994974
     5009.6400      1.028095e+15      1.033200e+15      0.995059
     5009.6500      1.028171e+15      1.033196e+15      0.995136
     5009.6600      1.028240e+15      1.033193e+15      0.995206
     5009.6700      1.028302e+15      1.033189e+15      0.995269
     5009.6800      1.028357e+15      1.033186e+15      0.995327
