# Korg.jl Reference Spectrum - Metal-poor K Giant (With Lines)
# Generated: 2025-10-05 14:04:46
# Parameters: Teff=4500.0K, logg=1.5, [M/H]=-2.5
# Synthesis time: 0.12 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 41821 lines
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5002.2400      1.796106e+14      1.803987e+14      0.995631
     5002.2500      1.786763e+14      1.803994e+14      0.990448
     5002.2600      1.778685e+14      1.804000e+14      0.985967
     5002.2700      1.778918e+14      1.804006e+14      0.986093
     5002.2800      1.786445e+14      1.804012e+14      0.990262
     5002.2900      1.793423e+14      1.804019e+14      0.994127
     5002.3000      1.795219e+14      1.804025e+14      0.995119
     5002.3100      1.793381e+14      1.804031e+14      0.994097
     5002.3200      1.790109e+14      1.804037e+14      0.992279
     5002.3300      1.786407e+14      1.804044e+14      0.990224
     5002.3400      1.780228e+14      1.804050e+14      0.986795
     5002.3500      1.765841e+14      1.804056e+14      0.978817
     5002.3600      1.737957e+14      1.804062e+14      0.963358
     5002.3700      1.701720e+14      1.804068e+14      0.943268
     5002.3800      1.676308e+14      1.804075e+14      0.929179
     5002.3900      1.680067e+14      1.804081e+14      0.931259
     5002.4000      1.711294e+14      1.804087e+14      0.948565
     5002.4100      1.750884e+14      1.804093e+14      0.970506
     5002.4200      1.779359e+14      1.804100e+14      0.986287
     5002.4300      1.791755e+14      1.804106e+14      0.993154
     5002.4400      1.794431e+14      1.804112e+14      0.994634
     5002.4500      1.794095e+14      1.804118e+14      0.994444
     5002.4600      1.794326e+14      1.804125e+14      0.994569
     5002.4700      1.796013e+14      1.804131e+14      0.995500
     5002.4800      1.798694e+14      1.804137e+14      0.996983
     5002.4900      1.801062e+14      1.804143e+14      0.998292
     5002.5000      1.802711e+14      1.804150e+14      0.999203
     5002.5100      1.803600e+14      1.804156e+14      0.999692
     5002.5200      1.804158e+14      1.804162e+14      0.999998
     5002.5300      1.804164e+14      1.804168e+14      0.999998
     5002.5400      1.804170e+14      1.804174e+14      0.999998
     5002.5500      1.804176e+14      1.804181e+14      0.999998
     5002.5600      1.804183e+14      1.804187e+14      0.999998
     5002.5700      1.804189e+14      1.804193e+14      0.999998
     5002.5800      1.804195e+14      1.804199e+14      0.999998
     5002.5900      1.803833e+14      1.804206e+14      0.999793
     5002.6000      1.803288e+14      1.804212e+14      0.999488
     5002.6100      1.802504e+14      1.804218e+14      0.999050
     5002.6200      1.801879e+14      1.804224e+14      0.998700
     5002.6300      1.801878e+14      1.804231e+14      0.998696
     5002.6400      1.802507e+14      1.804237e+14      0.999041
     5002.6500      1.803305e+14      1.804243e+14      0.999480
     5002.6600      1.803868e+14      1.804249e+14      0.999789
     5002.6700      1.804251e+14      1.804256e+14      0.999998
     5002.6800      1.804257e+14      1.804262e+14      0.999998
     5002.6900      1.804264e+14      1.804268e+14      0.999998
     5002.7000      1.804270e+14      1.804274e+14      0.999998
     5002.7100      1.804276e+14      1.804280e+14      0.999998
     5002.7200      1.804282e+14      1.804287e+14      0.999998
     5002.7300      1.804289e+14      1.804293e+14      0.999998
     5002.7400      1.804295e+14      1.804299e+14      0.999998
     5002.7500      1.804301e+14      1.804305e+14      0.999998
     5002.7600      1.804307e+14      1.804312e+14      0.999998
     5002.7700      1.804314e+14      1.804318e+14      0.999998
     5002.7800      1.804320e+14      1.804324e+14      0.999998
     5002.7900      1.804326e+14      1.804330e+14      0.999998
     5002.8000      1.804332e+14      1.804337e+14      0.999998
     5002.8100      1.804315e+14      1.804343e+14      0.999985
     5002.8200      1.804274e+14      1.804349e+14      0.999958
     5002.8300      1.804147e+14      1.804355e+14      0.999885
     5002.8400      1.803862e+14      1.804362e+14      0.999723
     5002.8500      1.803089e+14      1.804368e+14      0.999291
     5002.8600      1.802524e+14      1.804374e+14      0.998975
     5002.8700      1.802142e+14      1.804380e+14      0.998760
     5002.8800      1.802166e+14      1.804386e+14      0.998770
     5002.8900      1.802573e+14      1.804393e+14      0.998992
     5002.9000      1.803117e+14      1.804399e+14      0.999290
     5002.9100      1.803553e+14      1.804405e+14      0.999528
     5002.9200      1.803796e+14      1.804411e+14      0.999659
     5002.9300      1.803890e+14      1.804418e+14      0.999707
     5002.9400      1.803906e+14      1.804424e+14      0.999713
     5002.9500      1.803899e+14      1.804430e+14      0.999705
     5002.9600      1.803869e+14      1.804436e+14      0.999685
     5002.9700      1.803835e+14      1.804443e+14      0.999663
     5002.9800      1.803796e+14      1.804449e+14      0.999638
     5002.9900      1.803753e+14      1.804455e+14      0.999611
     5003.0000      1.803703e+14      1.804461e+14      0.999580
     5003.0100      1.803646e+14      1.804467e+14      0.999545
     5003.0200      1.803581e+14      1.804474e+14      0.999505
     5003.0300      1.803507e+14      1.804480e+14      0.999461
     5003.0400      1.803420e+14      1.804486e+14      0.999409
     5003.0500      1.803320e+14      1.804492e+14      0.999350
     5003.0600      1.803202e+14      1.804498e+14      0.999282
     5003.0700      1.803064e+14      1.804505e+14      0.999202
     5003.0800      1.802899e+14      1.804511e+14      0.999107
     5003.0900      1.802702e+14      1.804517e+14      0.998994
     5003.1000      1.802463e+14      1.804523e+14      0.998858
     5003.1100      1.802170e+14      1.804529e+14      0.998693
     5003.1200      1.801805e+14      1.804535e+14      0.998487
     5003.1300      1.801342e+14      1.804542e+14      0.998227
     5003.1400      1.800731e+14      1.804548e+14      0.997885
     5003.1500      1.799937e+14      1.804554e+14      0.997441
     5003.1600      1.798847e+14      1.804560e+14      0.996834
     5003.1700      1.797222e+14      1.804566e+14      0.995930
     5003.1800      1.794417e+14      1.804572e+14      0.994372
     5003.1900      1.787386e+14      1.804579e+14      0.990473
     5003.2000      1.759677e+14      1.804585e+14      0.975115
     5003.2100      1.652544e+14      1.804591e+14      0.915744
     5003.2200      1.370372e+14      1.804597e+14      0.759378
     5003.2300      9.882248e+13      1.804603e+14      0.547613
     5003.2400      7.398991e+13      1.804609e+14      0.410005
     5003.2500      6.400631e+13      1.804616e+14      0.354681
     5003.2600      6.195755e+13      1.804622e+14      0.343327
     5003.2700      6.608235e+13      1.804628e+14      0.366183
     5003.2800      7.988977e+13      1.804634e+14      0.442692
     5003.2900      1.104015e+14      1.804640e+14      0.611764
     5003.3000      1.480919e+14      1.804647e+14      0.820614
     5003.3100      1.701527e+14      1.804653e+14      0.942856
     5003.3200      1.773011e+14      1.804659e+14      0.982463
     5003.3300      1.790633e+14      1.804665e+14      0.992225
     5003.3400      1.795581e+14      1.804671e+14      0.994963
     5003.3500      1.797883e+14      1.804677e+14      0.996235
     5003.3600      1.799320e+14      1.804684e+14      0.997028
     5003.3700      1.800325e+14      1.804690e+14      0.997581
     5003.3800      1.801083e+14      1.804696e+14      0.997998
     5003.3900      1.801660e+14      1.804702e+14      0.998314
     5003.4000      1.802105e+14      1.804708e+14      0.998558
     5003.4100      1.802458e+14      1.804714e+14      0.998749
     5003.4200      1.802744e+14      1.804721e+14      0.998905
     5003.4300      1.802981e+14      1.804727e+14      0.999033
     5003.4400      1.803179e+14      1.804733e+14      0.999139
     5003.4500      1.803347e+14      1.804739e+14      0.999229
     5003.4600      1.803491e+14      1.804745e+14      0.999305
     5003.4700      1.803615e+14      1.804751e+14      0.999370
     5003.4800      1.803723e+14      1.804758e+14      0.999427
     5003.4900      1.803818e+14      1.804764e+14      0.999476
     5003.5000      1.803901e+14      1.804770e+14      0.999519
     5003.5100      1.803976e+14      1.804776e+14      0.999557
     5003.5200      1.804043e+14      1.804782e+14      0.999590
     5003.5300      1.804103e+14      1.804788e+14      0.999620
     5003.5400      1.804157e+14      1.804795e+14      0.999647
     5003.5500      1.804206e+14      1.804801e+14      0.999671
     5003.5600      1.804251e+14      1.804807e+14      0.999692
     5003.5700      1.804293e+14      1.804813e+14      0.999712
     5003.5800      1.804331e+14      1.804819e+14      0.999729
     5003.5900      1.804366e+14      1.804826e+14      0.999745
     5003.6000      1.804399e+14      1.804832e+14      0.999760
     5003.6100      1.804429e+14      1.804838e+14      0.999773
     5003.6200      1.804457e+14      1.804844e+14      0.999786
     5003.6300      1.804484e+14      1.804850e+14      0.999797
     5003.6400      1.804509e+14      1.804856e+14      0.999808
     5003.6500      1.804533e+14      1.804863e+14      0.999817
     5003.6600      1.804555e+14      1.804869e+14      0.999826
     5003.6700      1.804576e+14      1.804875e+14      0.999834
     5003.6800      1.804433e+14      1.804881e+14      0.999752
     5003.6900      1.803687e+14      1.804887e+14      0.999335
     5003.7000      1.802495e+14      1.804893e+14      0.998671
     5003.7100      1.801357e+14      1.804900e+14      0.998037
     5003.7200      1.801047e+14      1.804906e+14      0.997862
     5003.7300      1.801814e+14      1.804912e+14      0.998284
     5003.7400      1.803083e+14      1.804918e+14      0.998983
     5003.7500      1.804119e+14      1.804924e+14      0.999554
     5003.7600      1.804926e+14      1.804930e+14      0.999998
     5003.7700      1.804932e+14      1.804937e+14      0.999998
     5003.7800      1.804939e+14      1.804943e+14      0.999998
     5003.7900      1.804945e+14      1.804949e+14      0.999998
     5003.8000      1.804026e+14      1.804955e+14      0.999485
     5003.8100      1.801335e+14      1.804961e+14      0.997991
     5003.8200      1.796118e+14      1.804967e+14      0.995097
     5003.8300      1.791632e+14      1.804974e+14      0.992608
     5003.8400      1.792570e+14      1.804980e+14      0.993125
     5003.8500      1.797865e+14      1.804986e+14      0.996055
     5003.8600      1.802464e+14      1.804992e+14      0.998599
     5003.8700      1.804430e+14      1.804998e+14      0.999685
     5003.8800      1.805000e+14      1.805004e+14      0.999998
     5003.8900      1.805006e+14      1.805011e+14      0.999998
     5003.9000      1.804837e+14      1.805017e+14      0.999901
     5003.9100      1.804683e+14      1.805023e+14      0.999812
     5003.9200      1.803926e+14      1.805029e+14      0.999389
     5003.9300      1.800467e+14      1.805035e+14      0.997469
     5003.9400      1.788420e+14      1.805042e+14      0.990792
     5003.9500      1.758913e+14      1.805048e+14      0.974441
     5003.9600      1.711212e+14      1.805054e+14      0.948011
     5003.9700      1.665276e+14      1.805060e+14      0.922560
     5003.9800      1.650673e+14      1.805066e+14      0.914467
     5003.9900      1.677864e+14      1.805072e+14      0.929527
     5004.0000      1.727703e+14      1.805079e+14      0.957135
     5004.0100      1.770697e+14      1.805085e+14      0.980949
     5004.0200      1.793808e+14      1.805091e+14      0.993750
     5004.0300      1.802193e+14      1.805097e+14      0.998391
     5004.0400      1.804135e+14      1.805103e+14      0.999463
     5004.0500      1.804558e+14      1.805109e+14      0.999695
     5004.0600      1.804772e+14      1.805115e+14      0.999810
     5004.0700      1.804712e+14      1.805121e+14      0.999773
     5004.0800      1.804632e+14      1.805128e+14      0.999726
     5004.0900      1.804520e+14      1.805134e+14      0.999660
     5004.1000      1.804348e+14      1.805140e+14      0.999561
     5004.1100      1.804041e+14      1.805146e+14      0.999388
     5004.1200      1.803236e+14      1.805152e+14      0.998939
     5004.1300      1.799978e+14      1.805158e+14      0.997130
     5004.1400      1.785675e+14      1.805164e+14      0.989203
     5004.1500      1.739657e+14      1.805170e+14      0.963708
     5004.1600      1.638176e+14      1.805177e+14      0.907488
     5004.1700      1.498322e+14      1.805183e+14      0.830011
     5004.1800      1.387973e+14      1.805189e+14      0.768880
     5004.1900      1.366039e+14      1.805195e+14      0.756727
     5004.2000      1.442791e+14      1.805201e+14      0.799241
     5004.2100      1.578526e+14      1.805207e+14      0.874429
     5004.2200      1.701789e+14      1.805213e+14      0.942708
     5004.2300      1.770285e+14      1.805219e+14      0.980648
     5004.2400      1.795502e+14      1.805226e+14      0.994614
     5004.2500      1.802260e+14      1.805232e+14      0.998354
     5004.2600      1.803845e+14      1.805238e+14      0.999228
     5004.2700      1.804322e+14      1.805244e+14      0.999489
     5004.2800      1.804557e+14      1.805250e+14      0.999616
     5004.2900      1.804707e+14      1.805256e+14      0.999696
     5004.3000      1.804813e+14      1.805262e+14      0.999751
     5004.3100      1.804895e+14      1.805268e+14      0.999793
     5004.3200      1.804958e+14      1.805275e+14      0.999825
     5004.3300      1.805009e+14      1.805281e+14      0.999849
     5004.3400      1.805283e+14      1.805287e+14      0.999998
     5004.3500      1.805289e+14      1.805293e+14      0.999998
     5004.3600      1.805295e+14      1.805299e+14      0.999998
     5004.3700      1.805301e+14      1.805305e+14      0.999998
     5004.3800      1.805307e+14      1.805311e+14      0.999998
     5004.3900      1.805313e+14      1.805317e+14      0.999998
     5004.4000      1.805319e+14      1.805324e+14      0.999998
     5004.4100      1.805326e+14      1.805330e+14      0.999998
     5004.4200      1.805332e+14      1.805336e+14      0.999998
     5004.4300      1.805338e+14      1.805342e+14      0.999998
     5004.4400      1.805344e+14      1.805348e+14      0.999998
     5004.4500      1.805350e+14      1.805354e+14      0.999998
     5004.4600      1.805356e+14      1.805360e+14      0.999998
     5004.4700      1.805362e+14      1.805366e+14      0.999998
     5004.4800      1.805368e+14      1.805373e+14      0.999998
     5004.4900      1.805375e+14      1.805379e+14      0.999998
     5004.5000      1.805381e+14      1.805385e+14      0.999998
     5004.5100      1.805387e+14      1.805391e+14      0.999998
     5004.5200      1.805393e+14      1.805397e+14      0.999998
     5004.5300      1.805399e+14      1.805403e+14      0.999998
     5004.5400      1.805405e+14      1.805409e+14      0.999998
     5004.5500      1.805411e+14      1.805415e+14      0.999998
     5004.5600      1.805417e+14      1.805422e+14      0.999998
