# Korg.jl Reference Spectrum - Metal-poor K Giant (Continuum-only)
# Generated: 2025-10-05 14:04:46
# Parameters: Teff=4500.0K, logg=1.5, [M/H]=-2.5
# Synthesis time: 0.11 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 0 lines (continuum only)
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5004.6700      1.805489e+14      1.805489e+14      1.000000
     5004.6800      1.805495e+14      1.805495e+14      1.000000
     5004.6900      1.805501e+14      1.805501e+14      1.000000
     5004.7000      1.805507e+14      1.805507e+14      1.000000
     5004.7100      1.805513e+14      1.805513e+14      1.000000
     5004.7200      1.805520e+14      1.805520e+14      1.000000
     5004.7300      1.805526e+14      1.805526e+14      1.000000
     5004.7400      1.805532e+14      1.805532e+14      1.000000
     5004.7500      1.805538e+14      1.805538e+14      1.000000
     5004.7600      1.805544e+14      1.805544e+14      1.000000
     5004.7700      1.805550e+14      1.805550e+14      1.000000
     5004.7800      1.805556e+14      1.805556e+14      1.000000
     5004.7900      1.805562e+14      1.805562e+14      1.000000
     5004.8000      1.805569e+14      1.805569e+14      1.000000
     5004.8100      1.805575e+14      1.805575e+14      1.000000
     5004.8200      1.805581e+14      1.805581e+14      1.000000
     5004.8300      1.805587e+14      1.805587e+14      1.000000
     5004.8400      1.805593e+14      1.805593e+14      1.000000
     5004.8500      1.805599e+14      1.805599e+14      1.000000
     5004.8600      1.805605e+14      1.805605e+14      1.000000
     5004.8700      1.805611e+14      1.805611e+14      1.000000
     5004.8800      1.805618e+14      1.805618e+14      1.000000
     5004.8900      1.805624e+14      1.805624e+14      1.000000
     5004.9000      1.805630e+14      1.805630e+14      1.000000
     5004.9100      1.805636e+14      1.805636e+14      1.000000
     5004.9200      1.805642e+14      1.805642e+14      1.000000
     5004.9300      1.805648e+14      1.805648e+14      1.000000
     5004.9400      1.805654e+14      1.805654e+14      1.000000
     5004.9500      1.805660e+14      1.805660e+14      1.000000
     5004.9600      1.805667e+14      1.805667e+14      1.000000
     5004.9700      1.805673e+14      1.805673e+14      1.000000
     5004.9800      1.805679e+14      1.805679e+14      1.000000
     5004.9900      1.805685e+14      1.805685e+14      1.000000
     5005.0000      1.805691e+14      1.805691e+14      1.000000
     5005.0100      1.805697e+14      1.805697e+14      1.000000
     5005.0200      1.805703e+14      1.805703e+14      1.000000
     5005.0300      1.805710e+14      1.805710e+14      1.000000
     5005.0400      1.805716e+14      1.805716e+14      1.000000
     5005.0500      1.805722e+14      1.805722e+14      1.000000
     5005.0600      1.805728e+14      1.805728e+14      1.000000
     5005.0700      1.805734e+14      1.805734e+14      1.000000
     5005.0800      1.805740e+14      1.805740e+14      1.000000
     5005.0900      1.805747e+14      1.805747e+14      1.000000
     5005.1000      1.805753e+14      1.805753e+14      1.000000
     5005.1100      1.805759e+14      1.805759e+14      1.000000
     5005.1200      1.805765e+14      1.805765e+14      1.000000
     5005.1300      1.805771e+14      1.805771e+14      1.000000
     5005.1400      1.805777e+14      1.805777e+14      1.000000
     5005.1500      1.805783e+14      1.805783e+14      1.000000
     5005.1600      1.805790e+14      1.805790e+14      1.000000
     5005.1700      1.805796e+14      1.805796e+14      1.000000
     5005.1800      1.805802e+14      1.805802e+14      1.000000
     5005.1900      1.805808e+14      1.805808e+14      1.000000
     5005.2000      1.805814e+14      1.805814e+14      1.000000
     5005.2100      1.805820e+14      1.805820e+14      1.000000
     5005.2200      1.805827e+14      1.805827e+14      1.000000
     5005.2300      1.805833e+14      1.805833e+14      1.000000
     5005.2400      1.805839e+14      1.805839e+14      1.000000
     5005.2500      1.805845e+14      1.805845e+14      1.000000
     5005.2600      1.805851e+14      1.805851e+14      1.000000
     5005.2700      1.805857e+14      1.805857e+14      1.000000
     5005.2800      1.805864e+14      1.805864e+14      1.000000
     5005.2900      1.805870e+14      1.805870e+14      1.000000
     5005.3000      1.805876e+14      1.805876e+14      1.000000
     5005.3100      1.805882e+14      1.805882e+14      1.000000
     5005.3200      1.805888e+14      1.805888e+14      1.000000
     5005.3300      1.805894e+14      1.805894e+14      1.000000
     5005.3400      1.805901e+14      1.805901e+14      1.000000
     5005.3500      1.805907e+14      1.805907e+14      1.000000
     5005.3600      1.805913e+14      1.805913e+14      1.000000
     5005.3700      1.805919e+14      1.805919e+14      1.000000
     5005.3800      1.805925e+14      1.805925e+14      1.000000
     5005.3900      1.805931e+14      1.805931e+14      1.000000
     5005.4000      1.805937e+14      1.805937e+14      1.000000
     5005.4100      1.805944e+14      1.805944e+14      1.000000
     5005.4200      1.805950e+14      1.805950e+14      1.000000
     5005.4300      1.805956e+14      1.805956e+14      1.000000
     5005.4400      1.805962e+14      1.805962e+14      1.000000
     5005.4500      1.805968e+14      1.805968e+14      1.000000
     5005.4600      1.805974e+14      1.805974e+14      1.000000
     5005.4700      1.805981e+14      1.805981e+14      1.000000
     5005.4800      1.805987e+14      1.805987e+14      1.000000
     5005.4900      1.805993e+14      1.805993e+14      1.000000
     5005.5000      1.805999e+14      1.805999e+14      1.000000
     5005.5100      1.806005e+14      1.806005e+14      1.000000
     5005.5200      1.806011e+14      1.806011e+14      1.000000
     5005.5300      1.806018e+14      1.806018e+14      1.000000
     5005.5400      1.806024e+14      1.806024e+14      1.000000
     5005.5500      1.806030e+14      1.806030e+14      1.000000
     5005.5600      1.806036e+14      1.806036e+14      1.000000
     5005.5700      1.806042e+14      1.806042e+14      1.000000
     5005.5800      1.806048e+14      1.806048e+14      1.000000
     5005.5900      1.806054e+14      1.806054e+14      1.000000
     5005.6000      1.806061e+14      1.806061e+14      1.000000
     5005.6100      1.806067e+14      1.806067e+14      1.000000
     5005.6200      1.806073e+14      1.806073e+14      1.000000
     5005.6300      1.806079e+14      1.806079e+14      1.000000
     5005.6400      1.806085e+14      1.806085e+14      1.000000
     5005.6500      1.806091e+14      1.806091e+14      1.000000
     5005.6600      1.806098e+14      1.806098e+14      1.000000
     5005.6700      1.806104e+14      1.806104e+14      1.000000
     5005.6800      1.806110e+14      1.806110e+14      1.000000
     5005.6900      1.806116e+14      1.806116e+14      1.000000
     5005.7000      1.806122e+14      1.806122e+14      1.000000
     5005.7100      1.806128e+14      1.806128e+14      1.000000
     5005.7200      1.806134e+14      1.806134e+14      1.000000
     5005.7300      1.806141e+14      1.806141e+14      1.000000
     5005.7400      1.806147e+14      1.806147e+14      1.000000
     5005.7500      1.806153e+14      1.806153e+14      1.000000
     5005.7600      1.806159e+14      1.806159e+14      1.000000
     5005.7700      1.806165e+14      1.806165e+14      1.000000
     5005.7800      1.806171e+14      1.806171e+14      1.000000
     5005.7900      1.806178e+14      1.806178e+14      1.000000
     5005.8000      1.806184e+14      1.806184e+14      1.000000
     5005.8100      1.806190e+14      1.806190e+14      1.000000
     5005.8200      1.806196e+14      1.806196e+14      1.000000
     5005.8300      1.806202e+14      1.806202e+14      1.000000
     5005.8400      1.806208e+14      1.806208e+14      1.000000
     5005.8500      1.806215e+14      1.806215e+14      1.000000
     5005.8600      1.806221e+14      1.806221e+14      1.000000
     5005.8700      1.806227e+14      1.806227e+14      1.000000
     5005.8800      1.806233e+14      1.806233e+14      1.000000
     5005.8900      1.806239e+14      1.806239e+14      1.000000
     5005.9000      1.806245e+14      1.806245e+14      1.000000
     5005.9100      1.806251e+14      1.806251e+14      1.000000
     5005.9200      1.806258e+14      1.806258e+14      1.000000
     5005.9300      1.806264e+14      1.806264e+14      1.000000
     5005.9400      1.806270e+14      1.806270e+14      1.000000
     5005.9500      1.806276e+14      1.806276e+14      1.000000
     5005.9600      1.806282e+14      1.806282e+14      1.000000
     5005.9700      1.806288e+14      1.806288e+14      1.000000
     5005.9800      1.806295e+14      1.806295e+14      1.000000
     5005.9900      1.806301e+14      1.806301e+14      1.000000
     5006.0000      1.806307e+14      1.806307e+14      1.000000
     5006.0100      1.806313e+14      1.806313e+14      1.000000
     5006.0200      1.806319e+14      1.806319e+14      1.000000
     5006.0300      1.806326e+14      1.806326e+14      1.000000
     5006.0400      1.806332e+14      1.806332e+14      1.000000
     5006.0500      1.806338e+14      1.806338e+14      1.000000
     5006.0600      1.806345e+14      1.806345e+14      1.000000
     5006.0700      1.806351e+14      1.806351e+14      1.000000
     5006.0800      1.806357e+14      1.806357e+14      1.000000
     5006.0900      1.806363e+14      1.806363e+14      1.000000
     5006.1000      1.806370e+14      1.806370e+14      1.000000
     5006.1100      1.806376e+14      1.806376e+14      1.000000
     5006.1200      1.806382e+14      1.806382e+14      1.000000
     5006.1300      1.806389e+14      1.806389e+14      1.000000
     5006.1400      1.806395e+14      1.806395e+14      1.000000
     5006.1500      1.806401e+14      1.806401e+14      1.000000
     5006.1600      1.806407e+14      1.806407e+14      1.000000
     5006.1700      1.806414e+14      1.806414e+14      1.000000
     5006.1800      1.806420e+14      1.806420e+14      1.000000
     5006.1900      1.806426e+14      1.806426e+14      1.000000
     5006.2000      1.806433e+14      1.806433e+14      1.000000
     5006.2100      1.806439e+14      1.806439e+14      1.000000
     5006.2200      1.806445e+14      1.806445e+14      1.000000
     5006.2300      1.806451e+14      1.806451e+14      1.000000
     5006.2400      1.806458e+14      1.806458e+14      1.000000
     5006.2500      1.806464e+14      1.806464e+14      1.000000
     5006.2600      1.806470e+14      1.806470e+14      1.000000
     5006.2700      1.806477e+14      1.806477e+14      1.000000
     5006.2800      1.806483e+14      1.806483e+14      1.000000
     5006.2900      1.806489e+14      1.806489e+14      1.000000
     5006.3000      1.806495e+14      1.806495e+14      1.000000
     5006.3100      1.806502e+14      1.806502e+14      1.000000
     5006.3200      1.806508e+14      1.806508e+14      1.000000
     5006.3300      1.806514e+14      1.806514e+14      1.000000
     5006.3400      1.806521e+14      1.806521e+14      1.000000
     5006.3500      1.806527e+14      1.806527e+14      1.000000
     5006.3600      1.806533e+14      1.806533e+14      1.000000
     5006.3700      1.806539e+14      1.806539e+14      1.000000
     5006.3800      1.806546e+14      1.806546e+14      1.000000
     5006.3900      1.806552e+14      1.806552e+14      1.000000
     5006.4000      1.806558e+14      1.806558e+14      1.000000
     5006.4100      1.806565e+14      1.806565e+14      1.000000
     5006.4200      1.806571e+14      1.806571e+14      1.000000
     5006.4300      1.806577e+14      1.806577e+14      1.000000
     5006.4400      1.806583e+14      1.806583e+14      1.000000
     5006.4500      1.806590e+14      1.806590e+14      1.000000
     5006.4600      1.806596e+14      1.806596e+14      1.000000
     5006.4700      1.806602e+14      1.806602e+14      1.000000
     5006.4800      1.806609e+14      1.806609e+14      1.000000
     5006.4900      1.806615e+14      1.806615e+14      1.000000
     5006.5000      1.806621e+14      1.806621e+14      1.000000
     5006.5100      1.806627e+14      1.806627e+14      1.000000
     5006.5200      1.806634e+14      1.806634e+14      1.000000
     5006.5300      1.806640e+14      1.806640e+14      1.000000
     5006.5400      1.806646e+14      1.806646e+14      1.000000
     5006.5500      1.806653e+14      1.806653e+14      1.000000
     5006.5600      1.806659e+14      1.806659e+14      1.000000
     5006.5700      1.806665e+14      1.806665e+14      1.000000
     5006.5800      1.806671e+14      1.806671e+14      1.000000
     5006.5900      1.806678e+14      1.806678e+14      1.000000
     5006.6000      1.806684e+14      1.806684e+14      1.000000
     5006.6100      1.806690e+14      1.806690e+14      1.000000
     5006.6200      1.806696e+14      1.806696e+14      1.000000
     5006.6300      1.806703e+14      1.806703e+14      1.000000
     5006.6400      1.806709e+14      1.806709e+14      1.000000
     5006.6500      1.806715e+14      1.806715e+14      1.000000
     5006.6600      1.806722e+14      1.806722e+14      1.000000
     5006.6700      1.806728e+14      1.806728e+14      1.000000
     5006.6800      1.806734e+14      1.806734e+14      1.000000
     5006.6900      1.806740e+14      1.806740e+14      1.000000
     5006.7000      1.806747e+14      1.806747e+14      1.000000
     5006.7100      1.806753e+14      1.806753e+14      1.000000
     5006.7200      1.806759e+14      1.806759e+14      1.000000
     5006.7300      1.806766e+14      1.806766e+14      1.000000
     5006.7400      1.806772e+14      1.806772e+14      1.000000
     5006.7500      1.806778e+14      1.806778e+14      1.000000
     5006.7600      1.806784e+14      1.806784e+14      1.000000
     5006.7700      1.806791e+14      1.806791e+14      1.000000
     5006.7800      1.806797e+14      1.806797e+14      1.000000
     5006.7900      1.806803e+14      1.806803e+14      1.000000
     5006.8000      1.806810e+14      1.806810e+14      1.000000
     5006.8100      1.806816e+14      1.806816e+14      1.000000
     5006.8200      1.806822e+14      1.806822e+14      1.000000
     5006.8300      1.806828e+14      1.806828e+14      1.000000
     5006.8400      1.806835e+14      1.806835e+14      1.000000
     5006.8500      1.806841e+14      1.806841e+14      1.000000
     5006.8600      1.806847e+14      1.806847e+14      1.000000
     5006.8700      1.806854e+14      1.806854e+14      1.000000
     5006.8800      1.806860e+14      1.806860e+14      1.000000
     5006.8900      1.806866e+14      1.806866e+14      1.000000
     5006.9000      1.806872e+14      1.806872e+14      1.000000
     5006.9100      1.806879e+14      1.806879e+14      1.000000
     5006.9200      1.806885e+14      1.806885e+14      1.000000
     5006.9300      1.806891e+14      1.806891e+14      1.000000
     5006.9400      1.806898e+14      1.806898e+14      1.000000
     5006.9500      1.806904e+14      1.806904e+14      1.000000
     5006.9600      1.806910e+14      1.806910e+14      1.000000
     5006.9700      1.806916e+14      1.806916e+14      1.000000
     5006.9800      1.806923e+14      1.806923e+14      1.000000
     5006.9900      1.806929e+14      1.806929e+14      1.000000
     5007.0000      1.806935e+14      1.806935e+14      1.000000
     5007.0100      1.806942e+14      1.806942e+14      1.000000
     5007.0200      1.806948e+14      1.806948e+14      1.000000
     5007.0300      1.806954e+14      1.806954e+14      1.000000
     5007.0400      1.806961e+14      1.806961e+14      1.000000
     5007.0500      1.806967e+14      1.806967e+14      1.000000
     5007.0600      1.806973e+14      1.806973e+14      1.000000
     5007.0700      1.806980e+14      1.806980e+14      1.000000
     5007.0800      1.806986e+14      1.806986e+14      1.000000
     5007.0900      1.806992e+14      1.806992e+14      1.000000
     5007.1000      1.806999e+14      1.806999e+14      1.000000
     5007.1100      1.807005e+14      1.807005e+14      1.000000
     5007.1200      1.807011e+14      1.807011e+14      1.000000
     5007.1300      1.807018e+14      1.807018e+14      1.000000
     5007.1400      1.807024e+14      1.807024e+14      1.000000
     5007.1500      1.807030e+14      1.807030e+14      1.000000
     5007.1600      1.807037e+14      1.807037e+14      1.000000
     5007.1700      1.807043e+14      1.807043e+14      1.000000
     5007.1800      1.807049e+14      1.807049e+14      1.000000
     5007.1900      1.807056e+14      1.807056e+14      1.000000
     5007.2000      1.807062e+14      1.807062e+14      1.000000
     5007.2100      1.807068e+14      1.807068e+14      1.000000
     5007.2200      1.807075e+14      1.807075e+14      1.000000
     5007.2300      1.807081e+14      1.807081e+14      1.000000
     5007.2400      1.807087e+14      1.807087e+14      1.000000
     5007.2500      1.807094e+14      1.807094e+14      1.000000
     5007.2600      1.807100e+14      1.807100e+14      1.000000
     5007.2700      1.807106e+14      1.807106e+14      1.000000
     5007.2800      1.807113e+14      1.807113e+14      1.000000
     5007.2900      1.807119e+14      1.807119e+14      1.000000
     5007.3000      1.807125e+14      1.807125e+14      1.000000
     5007.3100      1.807132e+14      1.807132e+14      1.000000
     5007.3200      1.807138e+14      1.807138e+14      1.000000
     5007.3300      1.807144e+14      1.807144e+14      1.000000
     5007.3400      1.807151e+14      1.807151e+14      1.000000
     5007.3500      1.807157e+14      1.807157e+14      1.000000
     5007.3600      1.807163e+14      1.807163e+14      1.000000
     5007.3700      1.807170e+14      1.807170e+14      1.000000
     5007.3800      1.807176e+14      1.807176e+14      1.000000
     5007.3900      1.807182e+14      1.807182e+14      1.000000
     5007.4000      1.807189e+14      1.807189e+14      1.000000
     5007.4100      1.807195e+14      1.807195e+14      1.000000
     5007.4200      1.807201e+14      1.807201e+14      1.000000
     5007.4300      1.807208e+14      1.807208e+14      1.000000
     5007.4400      1.807214e+14      1.807214e+14      1.000000
     5007.4500      1.807220e+14      1.807220e+14      1.000000
     5007.4600      1.807227e+14      1.807227e+14      1.000000
     5007.4700      1.807233e+14      1.807233e+14      1.000000
     5007.4800      1.807239e+14      1.807239e+14      1.000000
     5007.4900      1.807246e+14      1.807246e+14      1.000000
     5007.5000      1.807252e+14      1.807252e+14      1.000000
     5007.5100      1.807259e+14      1.807259e+14      1.000000
     5007.5200      1.807265e+14      1.807265e+14      1.000000
     5007.5300      1.807271e+14      1.807271e+14      1.000000
     5007.5400      1.807278e+14      1.807278e+14      1.000000
     5007.5500      1.807284e+14      1.807284e+14      1.000000
     5007.5600      1.807290e+14      1.807290e+14      1.000000
     5007.5700      1.807297e+14      1.807297e+14      1.000000
     5007.5800      1.807303e+14      1.807303e+14      1.000000
     5007.5900      1.807309e+14      1.807309e+14      1.000000
     5007.6000      1.807316e+14      1.807316e+14      1.000000
     5007.6100      1.807322e+14      1.807322e+14      1.000000
     5007.6200      1.807328e+14      1.807328e+14      1.000000
     5007.6300      1.807335e+14      1.807335e+14      1.000000
     5007.6400      1.807341e+14      1.807341e+14      1.000000
     5007.6500      1.807347e+14      1.807347e+14      1.000000
     5007.6600      1.807354e+14      1.807354e+14      1.000000
     5007.6700      1.807360e+14      1.807360e+14      1.000000
     5007.6800      1.807366e+14      1.807366e+14      1.000000
     5007.6900      1.807373e+14      1.807373e+14      1.000000
     5007.7000      1.807379e+14      1.807379e+14      1.000000
     5007.7100      1.807385e+14      1.807385e+14      1.000000
     5007.7200      1.807392e+14      1.807392e+14      1.000000
     5007.7300      1.807398e+14      1.807398e+14      1.000000
     5007.7400      1.807404e+14      1.807404e+14      1.000000
     5007.7500      1.807411e+14      1.807411e+14      1.000000
     5007.7600      1.807417e+14      1.807417e+14      1.000000
     5007.7700      1.807423e+14      1.807423e+14      1.000000
     5007.7800      1.807430e+14      1.807430e+14      1.000000
     5007.7900      1.807436e+14      1.807436e+14      1.000000
     5007.8000      1.807442e+14      1.807442e+14      1.000000
     5007.8100      1.807449e+14      1.807449e+14      1.000000
     5007.8200      1.807455e+14      1.807455e+14      1.000000
     5007.8300      1.807461e+14      1.807461e+14      1.000000
     5007.8400      1.807468e+14      1.807468e+14      1.000000
     5007.8500      1.807474e+14      1.807474e+14      1.000000
     5007.8600      1.807480e+14      1.807480e+14      1.000000
     5007.8700      1.807487e+14      1.807487e+14      1.000000
     5007.8800      1.807493e+14      1.807493e+14      1.000000
     5007.8900      1.807499e+14      1.807499e+14      1.000000
     5007.9000      1.807506e+14      1.807506e+14      1.000000
     5007.9100      1.807512e+14      1.807512e+14      1.000000
     5007.9200      1.807518e+14      1.807518e+14      1.000000
     5007.9300      1.807525e+14      1.807525e+14      1.000000
     5007.9400      1.807531e+14      1.807531e+14      1.000000
     5007.9500      1.807537e+14      1.807537e+14      1.000000
     5007.9600      1.807544e+14      1.807544e+14      1.000000
     5007.9700      1.807550e+14      1.807550e+14      1.000000
     5007.9800      1.807556e+14      1.807556e+14      1.000000
     5007.9900      1.807563e+14      1.807563e+14      1.000000
     5008.0000      1.807569e+14      1.807569e+14      1.000000
     5008.0100      1.807575e+14      1.807575e+14      1.000000
     5008.0200      1.807582e+14      1.807582e+14      1.000000
     5008.0300      1.807588e+14      1.807588e+14      1.000000
     5008.0400      1.807594e+14      1.807594e+14      1.000000
     5008.0500      1.807601e+14      1.807601e+14      1.000000
     5008.0600      1.807607e+14      1.807607e+14      1.000000
     5008.0700      1.807613e+14      1.807613e+14      1.000000
     5008.0800      1.807620e+14      1.807620e+14      1.000000
     5008.0900      1.807626e+14      1.807626e+14      1.000000
     5008.1000      1.807632e+14      1.807632e+14      1.000000
     5008.1100      1.807639e+14      1.807639e+14      1.000000
     5008.1200      1.807645e+14      1.807645e+14      1.000000
     5008.1300      1.807651e+14      1.807651e+14      1.000000
     5008.1400      1.807658e+14      1.807658e+14      1.000000
     5008.1500      1.807664e+14      1.807664e+14      1.000000
     5008.1600      1.807670e+14      1.807670e+14      1.000000
     5008.1700      1.807677e+14      1.807677e+14      1.000000
     5008.1800      1.807683e+14      1.807683e+14      1.000000
     5008.1900      1.807689e+14      1.807689e+14      1.000000
     5008.2000      1.807695e+14      1.807695e+14      1.000000
     5008.2100      1.807702e+14      1.807702e+14      1.000000
     5008.2200      1.807708e+14      1.807708e+14      1.000000
     5008.2300      1.807714e+14      1.807714e+14      1.000000
     5008.2400      1.807721e+14      1.807721e+14      1.000000
     5008.2500      1.807727e+14      1.807727e+14      1.000000
     5008.2600      1.807733e+14      1.807733e+14      1.000000
     5008.2700      1.807740e+14      1.807740e+14      1.000000
     5008.2800      1.807746e+14      1.807746e+14      1.000000
     5008.2900      1.807752e+14      1.807752e+14      1.000000
     5008.3000      1.807759e+14      1.807759e+14      1.000000
     5008.3100      1.807765e+14      1.807765e+14      1.000000
     5008.3200      1.807771e+14      1.807771e+14      1.000000
     5008.3300      1.807778e+14      1.807778e+14      1.000000
     5008.3400      1.807784e+14      1.807784e+14      1.000000
     5008.3500      1.807790e+14      1.807790e+14      1.000000
     5008.3600      1.807797e+14      1.807797e+14      1.000000
     5008.3700      1.807803e+14      1.807803e+14      1.000000
     5008.3800      1.807809e+14      1.807809e+14      1.000000
     5008.3900      1.807816e+14      1.807816e+14      1.000000
     5008.4000      1.807822e+14      1.807822e+14      1.000000
     5008.4100      1.807828e+14      1.807828e+14      1.000000
     5008.4200      1.807835e+14      1.807835e+14      1.000000
     5008.4300      1.807841e+14      1.807841e+14      1.000000
     5008.4400      1.807847e+14      1.807847e+14      1.000000
     5008.4500      1.807853e+14      1.807853e+14      1.000000
     5008.4600      1.807860e+14      1.807860e+14      1.000000
     5008.4700      1.807866e+14      1.807866e+14      1.000000
     5008.4800      1.807872e+14      1.807872e+14      1.000000
     5008.4900      1.807879e+14      1.807879e+14      1.000000
     5008.5000      1.807885e+14      1.807885e+14      1.000000
     5008.5100      1.807891e+14      1.807891e+14      1.000000
     5008.5200      1.807898e+14      1.807898e+14      1.000000
     5008.5300      1.807904e+14      1.807904e+14      1.000000
     5008.5400      1.807910e+14      1.807910e+14      1.000000
     5008.5500      1.807917e+14      1.807917e+14      1.000000
     5008.5600      1.807923e+14      1.807923e+14      1.000000
     5008.5700      1.807929e+14      1.807929e+14      1.000000
     5008.5800      1.807936e+14      1.807936e+14      1.000000
     5008.5900      1.807942e+14      1.807942e+14      1.000000
     5008.6000      1.807948e+14      1.807948e+14      1.000000
     5008.6100      1.807955e+14      1.807955e+14      1.000000
     5008.6200      1.807961e+14      1.807961e+14      1.000000
     5008.6300      1.807967e+14      1.807967e+14      1.000000
     5008.6400      1.807974e+14      1.807974e+14      1.000000
     5008.6500      1.807980e+14      1.807980e+14      1.000000
     5008.6600      1.807986e+14      1.807986e+14      1.000000
     5008.6700      1.807993e+14      1.807993e+14      1.000000
     5008.6800      1.807999e+14      1.807999e+14      1.000000
     5008.6900      1.808005e+14      1.808005e+14      1.000000
     5008.7000      1.808011e+14      1.808011e+14      1.000000
     5008.7100      1.808018e+14      1.808018e+14      1.000000
     5008.7200      1.808024e+14      1.808024e+14      1.000000
     5008.7300      1.808030e+14      1.808030e+14      1.000000
     5008.7400      1.808037e+14      1.808037e+14      1.000000
     5008.7500      1.808043e+14      1.808043e+14      1.000000
     5008.7600      1.808049e+14      1.808049e+14      1.000000
     5008.7700      1.808056e+14      1.808056e+14      1.000000
     5008.7800      1.808062e+14      1.808062e+14      1.000000
     5008.7900      1.808068e+14      1.808068e+14      1.000000
     5008.8000      1.808075e+14      1.808075e+14      1.000000
     5008.8100      1.808081e+14      1.808081e+14      1.000000
     5008.8200      1.808087e+14      1.808087e+14      1.000000
     5008.8300      1.808094e+14      1.808094e+14      1.000000
     5008.8400      1.808100e+14      1.808100e+14      1.000000
     5008.8500      1.808106e+14      1.808106e+14      1.000000
     5008.8600      1.808113e+14      1.808113e+14      1.000000
     5008.8700      1.808119e+14      1.808119e+14      1.000000
     5008.8800      1.808125e+14      1.808125e+14      1.000000
     5008.8900      1.808132e+14      1.808132e+14      1.000000
     5008.9000      1.808138e+14      1.808138e+14      1.000000
     5008.9100      1.808144e+14      1.808144e+14      1.000000
     5008.9200      1.808151e+14      1.808151e+14      1.000000
     5008.9300      1.808157e+14      1.808157e+14      1.000000
     5008.9400      1.808163e+14      1.808163e+14      1.000000
     5008.9500      1.808169e+14      1.808169e+14      1.000000
     5008.9600      1.808176e+14      1.808176e+14      1.000000
     5008.9700      1.808182e+14      1.808182e+14      1.000000
     5008.9800      1.808188e+14      1.808188e+14      1.000000
     5008.9900      1.808195e+14      1.808195e+14      1.000000
     5009.0000      1.808201e+14      1.808201e+14      1.000000
     5009.0100      1.808207e+14      1.808207e+14      1.000000
     5009.0200      1.808213e+14      1.808213e+14      1.000000
     5009.0300      1.808219e+14      1.808219e+14      1.000000
     5009.0400      1.808226e+14      1.808226e+14      1.000000
     5009.0500      1.808232e+14      1.808232e+14      1.000000
     5009.0600      1.808238e+14      1.808238e+14      1.000000
     5009.0700      1.808244e+14      1.808244e+14      1.000000
     5009.0800      1.808250e+14      1.808250e+14      1.000000
     5009.0900      1.808256e+14      1.808256e+14      1.000000
     5009.1000      1.808262e+14      1.808262e+14      1.000000
     5009.1100      1.808269e+14      1.808269e+14      1.000000
     5009.1200      1.808275e+14      1.808275e+14      1.000000
     5009.1300      1.808281e+14      1.808281e+14      1.000000
     5009.1400      1.808287e+14      1.808287e+14      1.000000
     5009.1500      1.808293e+14      1.808293e+14      1.000000
     5009.1600      1.808299e+14      1.808299e+14      1.000000
     5009.1700      1.808305e+14      1.808305e+14      1.000000
     5009.1800      1.808311e+14      1.808311e+14      1.000000
     5009.1900      1.808318e+14      1.808318e+14      1.000000
     5009.2000      1.808324e+14      1.808324e+14      1.000000
     5009.2100      1.808330e+14      1.808330e+14      1.000000
     5009.2200      1.808336e+14      1.808336e+14      1.000000
     5009.2300      1.808342e+14      1.808342e+14      1.000000
     5009.2400      1.808348e+14      1.808348e+14      1.000000
     5009.2500      1.808354e+14      1.808354e+14      1.000000
     5009.2600      1.808361e+14      1.808361e+14      1.000000
     5009.2700      1.808367e+14      1.808367e+14      1.000000
     5009.2800      1.808373e+14      1.808373e+14      1.000000
     5009.2900      1.808379e+14      1.808379e+14      1.000000
     5009.3000      1.808385e+14      1.808385e+14      1.000000
     5009.3100      1.808391e+14      1.808391e+14      1.000000
     5009.3200      1.808397e+14      1.808397e+14      1.000000
     5009.3300      1.808403e+14      1.808403e+14      1.000000
     5009.3400      1.808410e+14      1.808410e+14      1.000000
     5009.3500      1.808416e+14      1.808416e+14      1.000000
     5009.3600      1.808422e+14      1.808422e+14      1.000000
     5009.3700      1.808428e+14      1.808428e+14      1.000000
     5009.3800      1.808434e+14      1.808434e+14      1.000000
     5009.3900      1.808440e+14      1.808440e+14      1.000000
     5009.4000      1.808446e+14      1.808446e+14      1.000000
     5009.4100      1.808453e+14      1.808453e+14      1.000000
     5009.4200      1.808459e+14      1.808459e+14      1.000000
     5009.4300      1.808465e+14      1.808465e+14      1.000000
     5009.4400      1.808471e+14      1.808471e+14      1.000000
     5009.4500      1.808477e+14      1.808477e+14      1.000000
     5009.4600      1.808483e+14      1.808483e+14      1.000000
     5009.4700      1.808489e+14      1.808489e+14      1.000000
     5009.4800      1.808495e+14      1.808495e+14      1.000000
     5009.4900      1.808502e+14      1.808502e+14      1.000000
     5009.5000      1.808508e+14      1.808508e+14      1.000000
     5009.5100      1.808514e+14      1.808514e+14      1.000000
     5009.5200      1.808520e+14      1.808520e+14      1.000000
     5009.5300      1.808526e+14      1.808526e+14      1.000000
     5009.5400      1.808532e+14      1.808532e+14      1.000000
     5009.5500      1.808538e+14      1.808538e+14      1.000000
     5009.5600      1.808545e+14      1.808545e+14      1.000000
     5009.5700      1.808551e+14      1.808551e+14      1.000000
     5009.5800      1.808557e+14      1.808557e+14      1.000000
     5009.5900      1.808563e+14      1.808563e+14      1.000000
