# Korg.jl Reference Spectrum - Arcturus-like (Cool Giant) (With Lines)
# Generated: 2025-10-05 14:04:46
# Parameters: Teff=4250.0K, logg=1.4, [M/H]=-0.5
# Synthesis time: 0.28 seconds
# Wavelength range: 5000.0-5020.0 Å (2001 points)
# Line list: 41821 lines
#
# Wavelength(Å)    Flux              Continuum         NormalizedFlux
     5004.7400      1.628778e+14      1.633030e+14      0.997396
     5004.7500      1.628782e+14      1.633022e+14      0.997404
     5004.7600      1.628784e+14      1.633015e+14      0.997409
     5004.7700      1.628783e+14      1.633007e+14      0.997413
     5004.7800      1.628779e+14      1.632999e+14      0.997416
     5004.7900      1.628650e+14      1.632992e+14      0.997342
     5004.8000      1.628634e+14      1.632984e+14      0.997336
     5004.8100      1.628510e+14      1.632976e+14      0.997265
     5004.8200      1.627754e+14      1.632969e+14      0.996806
     5004.8300      1.621484e+14      1.632961e+14      0.992971
     5004.8400      1.584753e+14      1.632954e+14      0.970482
     5004.8500      1.464338e+14      1.632946e+14      0.896746
     5004.8600      1.266316e+14      1.632938e+14      0.775483
     5004.8700      1.125004e+14      1.632931e+14      0.688948
     5004.8800      1.143553e+14      1.632923e+14      0.700310
     5004.8900      1.297603e+14      1.632915e+14      0.794654
     5004.9000      1.465549e+14      1.632908e+14      0.897509
     5004.9100      1.561414e+14      1.632900e+14      0.956221
     5004.9200      1.602000e+14      1.632892e+14      0.981081
     5004.9300      1.618844e+14      1.632885e+14      0.991402
     5004.9400      1.625171e+14      1.632877e+14      0.995280
     5004.9500      1.626993e+14      1.632870e+14      0.996401
     5004.9600      1.627256e+14      1.632862e+14      0.996567
     5004.9700      1.627217e+14      1.632854e+14      0.996547
     5004.9800      1.626857e+14      1.632847e+14      0.996332
     5004.9900      1.626525e+14      1.632839e+14      0.996133
     5005.0000      1.626113e+14      1.632831e+14      0.995885
     5005.0100      1.625886e+14      1.632828e+14      0.995748
     5005.0200      1.625209e+14      1.632825e+14      0.995336
     5005.0300      1.624229e+14      1.632821e+14      0.994738
     5005.0400      1.622857e+14      1.632818e+14      0.993900
     5005.0500      1.620569e+14      1.632815e+14      0.992501
     5005.0600      1.613533e+14      1.632811e+14      0.988194
     5005.0700      1.578794e+14      1.632808e+14      0.966920
     5005.0800      1.416773e+14      1.632804e+14      0.867693
     5005.0900      9.606713e+13      1.632801e+14      0.588358
     5005.1000      4.710494e+13      1.632798e+14      0.288492
     5005.1100      2.799772e+13      1.632794e+14      0.171471
     5005.1200      2.085525e+13      1.632791e+14      0.127728
     5005.1300      1.767398e+13      1.632788e+14      0.108244
     5005.1400      1.702632e+13      1.632784e+14      0.104278
     5005.1500      1.875232e+13      1.632781e+14      0.114849
     5005.1600      2.359726e+13      1.632777e+14      0.144522
     5005.1700      3.529995e+13      1.632774e+14      0.216196
     5005.1800      7.232808e+13      1.632771e+14      0.442978
     5005.1900      1.293235e+14      1.632767e+14      0.792051
     5005.2000      1.553980e+14      1.632764e+14      0.951748
     5005.2100      1.608953e+14      1.632761e+14      0.985419
     5005.2200      1.618354e+14      1.632757e+14      0.991178
     5005.2300      1.621062e+14      1.632754e+14      0.992839
     5005.2400      1.622447e+14      1.632751e+14      0.993690
     5005.2500      1.623358e+14      1.632747e+14      0.994250
     5005.2600      1.623993e+14      1.632744e+14      0.994640
     5005.2700      1.624511e+14      1.632740e+14      0.994960
     5005.2800      1.624762e+14      1.632737e+14      0.995116
     5005.2900      1.624885e+14      1.632734e+14      0.995193
     5005.3000      1.624892e+14      1.632730e+14      0.995199
     5005.3100      1.624779e+14      1.632727e+14      0.995132
     5005.3200      1.624527e+14      1.632724e+14      0.994980
     5005.3300      1.624114e+14      1.632720e+14      0.994729
     5005.3400      1.623477e+14      1.632717e+14      0.994341
     5005.3500      1.622445e+14      1.632713e+14      0.993711
     5005.3600      1.620406e+14      1.632710e+14      0.992464
     5005.3700      1.613472e+14      1.632707e+14      0.988219
     5005.3800      1.578001e+14      1.632703e+14      0.966496
     5005.3900      1.423180e+14      1.632700e+14      0.871673
     5005.4000      1.037524e+14      1.632697e+14      0.635466
     5005.4100      6.325182e+13      1.632693e+14      0.387408
     5005.4200      4.364225e+13      1.632690e+14      0.267303
     5005.4300      3.627695e+13      1.632687e+14      0.222192
     5005.4400      3.450091e+13      1.632683e+14      0.211314
     5005.4500      3.699592e+13      1.632680e+14      0.226596
     5005.4600      4.566500e+13      1.632676e+14      0.279694
     5005.4700      6.836626e+13      1.632673e+14      0.418738
     5005.4800      1.111224e+14      1.632670e+14      0.680617
     5005.4900      1.462533e+14      1.632666e+14      0.895794
     5005.5000      1.588366e+14      1.632663e+14      0.972868
     5005.5100      1.615475e+14      1.632660e+14      0.989474
     5005.5200      1.620909e+14      1.632656e+14      0.992805
     5005.5300      1.622259e+14      1.632653e+14      0.993634
     5005.5400      1.620978e+14      1.632650e+14      0.992851
     5005.5500      1.607635e+14      1.632646e+14      0.984680
     5005.5600      1.546452e+14      1.632643e+14      0.947208
     5005.5700      1.372033e+14      1.632639e+14      0.840377
     5005.5800      1.087830e+14      1.632636e+14      0.666303
     5005.5900      8.358617e+13      1.632633e+14      0.511972
     5005.6000      7.156048e+13      1.632629e+14      0.438314
     5005.6100      7.285708e+13      1.632626e+14      0.446257
     5005.6200      8.768738e+13      1.632623e+14      0.537095
     5005.6300      1.147647e+14      1.632619e+14      0.702948
     5005.6400      1.418490e+14      1.632616e+14      0.868845
     5005.6500      1.566220e+14      1.632613e+14      0.959333
     5005.6600      1.613045e+14      1.632609e+14      0.988017
     5005.6700      1.619837e+14      1.632606e+14      0.992179
     5005.6800      1.601433e+14      1.632602e+14      0.980908
     5005.6900      1.510240e+14      1.632599e+14      0.925053
     5005.7000      1.251342e+14      1.632596e+14      0.766474
     5005.7100      8.721115e+13      1.632592e+14      0.534188
     5005.7200      5.989598e+13      1.632589e+14      0.366877
     5005.7300      4.868709e+13      1.632586e+14      0.298221
     5005.7400      4.783241e+13      1.632582e+14      0.292986
     5005.7500      5.581853e+13      1.632579e+14      0.341904
     5005.7600      7.108253e+13      1.632575e+14      0.435401
     5005.7700      7.482044e+13      1.632572e+14      0.458298
     5005.7800      6.044734e+13      1.632569e+14      0.370259
     5005.7900      4.972499e+13      1.632565e+14      0.304582
     5005.8000      4.891536e+13      1.632562e+14      0.299623
     5005.8100      5.905715e+13      1.632559e+14      0.361746
     5005.8200      8.452515e+13      1.632555e+14      0.517748
     5005.8300      1.208637e+14      1.632552e+14      0.740336
     5005.8400      1.480336e+14      1.632549e+14      0.906764
     5005.8500      1.589897e+14      1.632545e+14      0.973876
     5005.8600      1.617734e+14      1.632542e+14      0.990930
     5005.8700      1.623336e+14      1.632538e+14      0.994363
     5005.8800      1.624462e+14      1.632535e+14      0.995055
     5005.8900      1.624863e+14      1.632532e+14      0.995302
     5005.9000      1.625076e+14      1.632528e+14      0.995435
     5005.9100      1.625512e+14      1.632525e+14      0.995704
     5005.9200      1.625586e+14      1.632522e+14      0.995752
     5005.9300      1.625622e+14      1.632518e+14      0.995776
     5005.9400      1.625632e+14      1.632515e+14      0.995784
     5005.9500      1.625621e+14      1.632512e+14      0.995779
     5005.9600      1.625596e+14      1.632508e+14      0.995766
     5005.9700      1.624877e+14      1.632505e+14      0.995327
     5005.9800      1.622252e+14      1.632501e+14      0.993722
     5005.9900      1.613092e+14      1.632498e+14      0.988113
     5006.0000      1.590803e+14      1.632495e+14      0.974462
     5006.0100      1.555347e+14      1.632506e+14      0.952736
     5006.0200      1.522632e+14      1.632517e+14      0.932690
     5006.0300      1.515040e+14      1.632528e+14      0.928033
     5006.0400      1.538333e+14      1.632538e+14      0.942295
     5006.0500      1.575282e+14      1.632549e+14      0.964921
     5006.0600      1.604360e+14      1.632560e+14      0.982726
     5006.0700      1.618689e+14      1.632571e+14      0.991497
     5006.0800      1.623545e+14      1.632582e+14      0.994464
     5006.0900      1.624586e+14      1.632593e+14      0.995095
     5006.1000      1.624775e+14      1.632604e+14      0.995205
     5006.1100      1.624494e+14      1.632615e+14      0.995026
     5006.1200      1.624368e+14      1.632626e+14      0.994942
     5006.1300      1.624234e+14      1.632637e+14      0.994853
     5006.1400      1.624091e+14      1.632648e+14      0.994759
     5006.1500      1.623937e+14      1.632659e+14      0.994658
     5006.1600      1.623770e+14      1.632670e+14      0.994549
     5006.1700      1.623584e+14      1.632680e+14      0.994429
     5006.1800      1.623374e+14      1.632691e+14      0.994293
     5006.1900      1.623130e+14      1.632702e+14      0.994137
     5006.2000      1.622821e+14      1.632713e+14      0.993941
     5006.2100      1.622283e+14      1.632724e+14      0.993605
     5006.2200      1.620170e+14      1.632735e+14      0.992304
     5006.2300      1.607011e+14      1.632746e+14      0.984238
     5006.2400      1.537994e+14      1.632757e+14      0.941962
     5006.2500      1.303126e+14      1.632768e+14      0.798108
     5006.2600      8.852908e+13      1.632779e+14      0.542199
     5006.2700      5.461355e+13      1.632790e+14      0.334480
     5006.2800      4.008386e+13      1.632801e+14      0.245491
     5006.2900      3.654642e+13      1.632812e+14      0.223825
     5006.3000      4.023946e+13      1.632823e+14      0.246441
     5006.3100      5.507473e+13      1.632833e+14      0.337295
     5006.3200      8.934896e+13      1.632844e+14      0.547198
     5006.3300      1.308847e+14      1.632855e+14      0.801569
     5006.3400      1.538582e+14      1.632866e+14      0.942259
     5006.3500      1.605056e+14      1.632877e+14      0.982962
     5006.3600      1.617317e+14      1.632888e+14      0.990464
     5006.3700      1.618941e+14      1.632899e+14      0.991452
     5006.3800      1.619043e+14      1.632910e+14      0.991508
     5006.3900      1.618908e+14      1.632921e+14      0.991418
     5006.4000      1.618688e+14      1.632932e+14      0.991277
     5006.4100      1.618410e+14      1.632943e+14      0.991100
     5006.4200      1.618074e+14      1.632954e+14      0.990888
     5006.4300      1.617676e+14      1.632965e+14      0.990638
     5006.4400      1.617204e+14      1.632975e+14      0.990342
     5006.4500      1.616645e+14      1.632986e+14      0.989993
     5006.4600      1.615961e+14      1.632997e+14      0.989567
     5006.4700      1.615054e+14      1.633008e+14      0.989006
     5006.4800      1.613709e+14      1.633019e+14      0.988175
     5006.4900      1.609350e+14      1.633030e+14      0.985499
     5006.5000      1.589639e+14      1.633041e+14      0.973423
     5006.5100      1.506412e+14      1.633052e+14      0.922452
     5006.5200      1.271054e+14      1.633063e+14      0.778325
     5006.5300      9.122767e+13      1.633074e+14      0.558626
     5006.5400      6.225077e+13      1.633085e+14      0.381185
     5006.5500      4.693688e+13      1.633096e+14      0.287410
     5006.5600      4.124538e+13      1.633107e+14      0.252558
     5006.5700      4.223134e+13      1.633118e+14      0.258593
     5006.5800      5.031293e+13      1.633128e+14      0.308077
     5006.5900      6.848873e+13      1.633139e+14      0.419369
     5006.6000      9.674075e+13      1.633150e+14      0.592357
     5006.6100      1.230621e+14      1.633161e+14      0.753521
     5006.6200      1.381392e+14      1.633172e+14      0.845834
     5006.6300      1.471421e+14      1.633183e+14      0.900953
     5006.6400      1.538751e+14      1.633194e+14      0.942173
     5006.6500      1.580782e+14      1.633205e+14      0.967902
     5006.6600      1.599150e+14      1.633216e+14      0.979142
     5006.6700      1.604605e+14      1.633227e+14      0.982475
     5006.6800      1.605506e+14      1.633238e+14      0.983021
     5006.6900      1.605229e+14      1.633249e+14      0.982844
     5006.7000      1.604767e+14      1.633260e+14      0.982555
     5006.7100      1.603377e+14      1.633270e+14      0.981697
     5006.7200      1.600119e+14      1.633281e+14      0.979696
     5006.7300      1.589917e+14      1.633292e+14      0.973443
     5006.7400      1.560073e+14      1.633303e+14      0.955164
     5006.7500      1.488799e+14      1.633314e+14      0.911520
     5006.7600      1.360498e+14      1.633325e+14      0.832962
     5006.7700      1.195833e+14      1.633336e+14      0.732142
     5006.7800      1.046941e+14      1.633347e+14      0.640979
     5006.7900      9.495973e+13      1.633358e+14      0.581377
     5006.8000      9.082390e+13      1.633369e+14      0.556053
     5006.8100      9.183531e+13      1.633380e+14      0.562241
     5006.8200      9.809905e+13      1.633391e+14      0.600585
     5006.8300      1.097939e+14      1.633402e+14      0.672180
     5006.8400      1.247583e+14      1.633413e+14      0.763789
     5006.8500      1.367949e+14      1.633423e+14      0.837474
     5006.8600      1.398917e+14      1.633434e+14      0.856427
     5006.8700      1.338849e+14      1.633445e+14      0.819647
     5006.8800      1.237738e+14      1.633456e+14      0.757741
     5006.8900      1.149593e+14      1.633467e+14      0.703775
     5006.9000      1.104092e+14      1.633478e+14      0.675915
     5006.9100      1.109620e+14      1.633489e+14      0.679294
     5006.9200      1.164518e+14      1.633500e+14      0.712898
     5006.9300      1.255877e+14      1.633511e+14      0.768821
     5006.9400      1.351409e+14      1.633522e+14      0.827298
     5006.9500      1.404892e+14      1.633533e+14      0.860033
     5006.9600      1.385315e+14      1.633544e+14      0.848043
     5006.9700      1.309182e+14      1.633555e+14      0.801431
     5006.9800      1.235748e+14      1.633566e+14      0.756473
     5006.9900      1.215042e+14      1.633576e+14      0.743793
     5007.0000      1.251617e+14      1.633587e+14      0.766177
     5007.0100      1.305809e+14      1.633605e+14      0.799342
     5007.0200      1.325789e+14      1.633622e+14      0.811564
     5007.0300      1.272229e+14      1.633639e+14      0.778770
     5007.0400      1.033448e+14      1.633657e+14      0.632598
     5007.0500      5.625648e+13      1.633674e+14      0.344356
     5007.0600      3.099413e+13      1.633692e+14      0.189718
     5007.0700      2.036848e+13      1.633709e+14      0.124676
     5007.0800      1.433652e+13      1.633726e+14      0.087754
     5007.0900      1.097082e+13      1.633744e+14      0.067151
     5007.1000      9.371846e+12      1.633761e+14      0.057364
     5007.1100      9.011515e+12      1.633778e+14      0.055158
     5007.1200      9.758391e+12      1.633796e+14      0.059728
     5007.1300      1.187923e+13      1.633813e+14      0.072709
     5007.1400      1.603224e+13      1.633830e+14      0.098127
     5007.1500      2.325553e+13      1.633848e+14      0.142336
     5007.1600      3.665835e+13      1.633865e+14      0.224366
     5007.1700      6.749243e+13      1.633883e+14      0.413080
     5007.1800      9.861109e+13      1.633900e+14      0.603532
     5007.1900      1.087974e+14      1.633917e+14      0.665868
     5007.2000      1.165946e+14      1.633935e+14      0.713582
     5007.2100      1.259859e+14      1.633952e+14      0.771050
     5007.2200      1.339925e+14      1.633969e+14      0.820043
     5007.2300      1.387191e+14      1.633987e+14      0.848961
     5007.2400      1.407574e+14      1.634004e+14      0.861426
     5007.2500      1.414306e+14      1.634021e+14      0.865537
     5007.2600      1.414898e+14      1.634039e+14      0.865890
     5007.2700      1.411892e+14      1.634056e+14      0.864042
     5007.2800      1.405979e+14      1.634074e+14      0.860413
     5007.2900      1.397325e+14      1.634091e+14      0.855108
     5007.3000      1.385916e+14      1.634108e+14      0.848118
     5007.3100      1.371622e+14      1.634126e+14      0.839361
     5007.3200      1.354292e+14      1.634143e+14      0.828748
     5007.3300      1.333395e+14      1.634160e+14      0.815951
     5007.3400      1.308537e+14      1.634178e+14      0.800731
     5007.3500      1.279040e+14      1.634195e+14      0.782673
     5007.3600      1.243830e+14      1.634212e+14      0.761119
     5007.3700      1.200604e+14      1.634230e+14      0.734660
     5007.3800      1.143447e+14      1.634247e+14      0.699678
     5007.3900      1.059696e+14      1.634265e+14      0.648424
     5007.4000      9.349507e+13      1.634282e+14      0.572087
     5007.4100      7.833943e+13      1.634299e+14      0.479346
     5007.4200      6.443841e+13      1.634317e+14      0.394284
     5007.4300      5.392269e+13      1.634334e+14      0.329937
     5007.4400      4.572729e+13      1.634351e+14      0.279789
     5007.4500      3.554220e+13      1.634369e+14      0.217467
     5007.4600      2.280332e+13      1.634386e+14      0.139522
     5007.4700      1.344731e+13      1.634404e+14      0.082277
     5007.4800      8.169661e+12      1.634421e+14      0.049985
     5007.4900      5.718281e+12      1.634438e+14      0.034986
     5007.5000      4.693249e+12      1.634456e+14      0.028714
     5007.5100      4.328271e+12      1.634473e+14      0.026481
     5007.5200      4.334946e+12      1.634490e+14      0.026522
     5007.5300      4.718551e+12      1.634508e+14      0.028868
     5007.5400      5.781997e+12      1.634525e+14      0.035374
     5007.5500      8.317141e+12      1.634543e+14      0.050884
     5007.5600      1.375948e+13      1.634560e+14      0.084179
     5007.5700      2.358305e+13      1.634577e+14      0.144276
     5007.5800      4.024024e+13      1.634595e+14      0.246179
     5007.5900      6.228291e+13      1.634612e+14      0.381026
     5007.6000      7.758277e+13      1.634629e+14      0.474620
     5007.6100      8.838596e+13      1.634647e+14      0.540704
     5007.6200      9.728048e+13      1.634664e+14      0.595110
     5007.6300      1.049428e+14      1.634681e+14      0.641977
     5007.6400      1.116685e+14      1.634699e+14      0.683113
     5007.6500      1.173364e+14      1.634716e+14      0.717779
     5007.6600      1.221928e+14      1.634734e+14      0.747479
     5007.6700      1.263682e+14      1.634751e+14      0.773012
     5007.6800      1.299704e+14      1.634768e+14      0.795039
     5007.6900      1.330905e+14      1.634786e+14      0.814116
     5007.7000      1.358047e+14      1.634803e+14      0.830710
     5007.7100      1.381760e+14      1.634820e+14      0.845206
     5007.7200      1.402569e+14      1.634838e+14      0.857926
     5007.7300      1.420907e+14      1.634855e+14      0.869133
     5007.7400      1.437132e+14      1.634873e+14      0.879048
     5007.7500      1.451551e+14      1.634890e+14      0.887859
     5007.7600      1.464400e+14      1.634907e+14      0.895708
     5007.7700      1.475896e+14      1.634925e+14      0.902730
     5007.7800      1.486214e+14      1.634942e+14      0.909032
     5007.7900      1.495506e+14      1.634959e+14      0.914705
     5007.8000      1.503896e+14      1.634977e+14      0.919827
     5007.8100      1.511493e+14      1.634994e+14      0.924464
     5007.8200      1.518390e+14      1.635012e+14      0.928673
     5007.8300      1.524666e+14      1.635029e+14      0.932501
     5007.8400      1.530389e+14      1.635046e+14      0.935991
     5007.8500      1.535619e+14      1.635064e+14      0.939180
     5007.8600      1.540406e+14      1.635081e+14      0.942098
     5007.8700      1.544796e+14      1.635098e+14      0.944772
     5007.8800      1.548827e+14      1.635116e+14      0.947228
     5007.8900      1.552535e+14      1.635133e+14      0.949485
     5007.9000      1.555948e+14      1.635151e+14      0.951562
     5007.9100      1.559094e+14      1.635168e+14      0.953476
     5007.9200      1.561995e+14      1.635185e+14      0.955240
     5007.9300      1.564672e+14      1.635203e+14      0.956867
     5007.9400      1.567144e+14      1.635220e+14      0.958369
     5007.9500      1.569427e+14      1.635238e+14      0.959755
     5007.9600      1.571534e+14      1.635255e+14      0.961033
     5007.9700      1.573479e+14      1.635272e+14      0.962212
     5007.9800      1.575273e+14      1.635290e+14      0.963299
     5007.9900      1.576926e+14      1.635307e+14      0.964300
     5008.0000      1.578447e+14      1.635324e+14      0.965219
     5008.0100      1.579842e+14      1.635340e+14      0.966063
     5008.0200      1.581119e+14      1.635356e+14      0.966835
     5008.0300      1.582285e+14      1.635373e+14      0.967538
     5008.0400      1.583345e+14      1.635389e+14      0.968177
     5008.0500      1.584304e+14      1.635405e+14      0.968753
     5008.0600      1.585164e+14      1.635421e+14      0.969270
     5008.0700      1.586110e+14      1.635437e+14      0.969839
     5008.0800      1.586779e+14      1.635453e+14      0.970238
     5008.0900      1.587358e+14      1.635469e+14      0.970583
     5008.1000      1.587850e+14      1.635485e+14      0.970874
     5008.1100      1.588254e+14      1.635501e+14      0.971112
     5008.1200      1.588573e+14      1.635517e+14      0.971297
     5008.1300      1.588804e+14      1.635533e+14      0.971429
     5008.1400      1.588948e+14      1.635549e+14      0.971508
     5008.1500      1.589004e+14      1.635565e+14      0.971532
     5008.1600      1.588969e+14      1.635581e+14      0.971501
     5008.1700      1.588841e+14      1.635597e+14      0.971413
     5008.1800      1.588616e+14      1.635613e+14      0.971266
     5008.1900      1.588291e+14      1.635629e+14      0.971058
     5008.2000      1.587860e+14      1.635645e+14      0.970785
     5008.2100      1.587318e+14      1.635661e+14      0.970444
     5008.2200      1.586658e+14      1.635677e+14      0.970031
     5008.2300      1.585871e+14      1.635693e+14      0.969541
     5008.2400      1.584948e+14      1.635709e+14      0.968967
     5008.2500      1.583877e+14      1.635725e+14      0.968303
     5008.2600      1.582647e+14      1.635741e+14      0.967541
     5008.2700      1.581240e+14      1.635757e+14      0.966672
     5008.2800      1.579640e+14      1.635773e+14      0.965684
     5008.2900      1.577826e+14      1.635789e+14      0.964566
     5008.3000      1.575727e+14      1.635805e+14      0.963273
     5008.3100      1.573376e+14      1.635821e+14      0.961826
     5008.3200      1.570638e+14      1.635837e+14      0.960143
     5008.3300      1.567199e+14      1.635853e+14      0.958031
     5008.3400      1.562201e+14      1.635869e+14      0.954967
     5008.3500      1.553961e+14      1.635886e+14      0.949920
     5008.3600      1.540723e+14      1.635902e+14      0.941819
     5008.3700      1.523146e+14      1.635918e+14      0.931065
     5008.3800      1.506177e+14      1.635934e+14      0.920684
     5008.3900      1.496359e+14      1.635950e+14      0.914673
     5008.4000      1.495568e+14      1.635966e+14      0.914180
     5008.4100      1.499608e+14      1.635982e+14      0.916641
     5008.4200      1.501277e+14      1.635998e+14      0.917652
     5008.4300      1.496579e+14      1.636014e+14      0.914772
     5008.4400      1.484781e+14      1.636030e+14      0.907551
     5008.4500      1.463992e+14      1.636046e+14      0.894836
     5008.4600      1.426045e+14      1.636062e+14      0.871633
     5008.4700      1.358516e+14      1.636078e+14      0.830349
     5008.4800      1.263027e+14      1.636094e+14      0.771977
     5008.4900      1.169264e+14      1.636110e+14      0.714661
     5008.5000      1.113012e+14      1.636126e+14      0.680273
     5008.5100      1.095533e+14      1.636142e+14      0.669583
     5008.5200      1.069124e+14      1.636158e+14      0.653435
     5008.5300      8.847166e+13      1.636174e+14      0.540723
     5008.5400      3.733519e+13      1.636190e+14      0.228184
     5008.5500      1.311018e+13      1.636206e+14      0.080125
     5008.5600      5.529230e+12      1.636222e+14      0.033793
     5008.5700      3.778918e+12      1.636238e+14      0.023095
     5008.5800      3.412587e+12      1.636254e+14      0.020856
     5008.5900      3.319487e+12      1.636270e+14      0.020287
     5008.6000      3.292840e+12      1.636286e+14      0.020124
     5008.6100      3.290941e+12      1.636302e+14      0.020112
     5008.6200      3.311226e+12      1.636318e+14      0.020236
     5008.6300      3.383706e+12      1.636335e+14      0.020679
     5008.6400      3.657187e+12      1.636351e+14      0.022350
     5008.6500      4.898701e+12      1.636367e+14      0.029936
     5008.6600      9.055777e+12      1.636383e+14      0.055340
     5008.6700      1.214359e+13      1.636399e+14      0.074209
     5008.6800      1.318401e+13      1.636415e+14      0.080566
     5008.6900      1.513248e+13      1.636431e+14      0.092472
     5008.7000      1.916274e+13      1.636447e+14      0.117100
     5008.7100      2.665431e+13      1.636463e+14      0.162878
     5008.7200      4.284229e+13      1.636479e+14      0.261796
     5008.7300      8.166629e+13      1.636495e+14      0.499032
     5008.7400      1.128878e+14      1.636511e+14      0.689808
     5008.7500      1.136852e+14      1.636527e+14      0.694674
     5008.7600      1.025913e+14      1.636543e+14      0.626878
     5008.7700      9.313956e+13      1.636559e+14      0.569118
     5008.7800      9.220417e+13      1.636575e+14      0.563397
     5008.7900      1.015630e+14      1.636591e+14      0.620576
     5008.8000      1.187736e+14      1.636607e+14      0.725731
     5008.8100      1.361159e+14      1.636623e+14      0.831687
     5008.8200      1.468987e+14      1.636639e+14      0.897563
     5008.8300      1.515842e+14      1.636655e+14      0.926183
     5008.8400      1.534788e+14      1.636671e+14      0.937749
     5008.8500      1.545063e+14      1.636687e+14      0.944018
     5008.8600      1.552756e+14      1.636703e+14      0.948709
     5008.8700      1.559268e+14      1.636719e+14      0.952679
     5008.8800      1.564951e+14      1.636736e+14      0.956142
     5008.8900      1.569969e+14      1.636752e+14      0.959198
     5008.9000      1.574433e+14      1.636768e+14      0.961916
     5008.9100      1.578426e+14      1.636784e+14      0.964346
     5008.9200      1.582014e+14      1.636800e+14      0.966529
     5008.9300      1.585254e+14      1.636816e+14      0.968499
     5008.9400      1.588191e+14      1.636832e+14      0.970283
     5008.9500      1.591089e+14      1.636848e+14      0.972045
     5008.9600      1.593504e+14      1.636864e+14      0.973510
     5008.9700      1.595717e+14      1.636880e+14      0.974853
     5008.9800      1.597751e+14      1.636896e+14      0.976086
     5008.9900      1.599379e+14      1.636912e+14      0.977071
     5009.0000      1.601067e+14      1.636928e+14      0.978092
     5009.0100      1.602593e+14      1.636924e+14      0.979027
     5009.0200      1.603986e+14      1.636920e+14      0.979881
     5009.0300      1.605247e+14      1.636916e+14      0.980653
     5009.0400      1.606353e+14      1.636913e+14      0.981331
     5009.0500      1.607149e+14      1.636909e+14      0.981820
     5009.0600      1.606441e+14      1.636905e+14      0.981390
     5009.0700      1.596951e+14      1.636901e+14      0.975594
     5009.0800      1.549020e+14      1.636897e+14      0.946315
     5009.0900      1.397606e+14      1.636893e+14      0.853816
     5009.1000      1.121913e+14      1.636889e+14      0.685393
     5009.1100      8.517289e+13      1.636885e+14      0.520335
     5009.1200      7.035741e+13      1.636881e+14      0.429826
     5009.1300      6.796236e+13      1.636878e+14      0.415195
     5009.1400      7.734783e+13      1.636874e+14      0.472534
     5009.1500      9.993411e+13      1.636870e+14      0.610520
     5009.1600      1.295807e+14      1.636866e+14      0.791639
     5009.1700      1.507606e+14      1.636862e+14      0.921034
     5009.1800      1.592042e+14      1.636858e+14      0.972620
     5009.1900      1.613575e+14      1.636854e+14      0.985778
     5009.2000      1.617930e+14      1.636850e+14      0.988441
     5009.2100      1.619096e+14      1.636846e+14      0.989156
     5009.2200      1.619762e+14      1.636843e+14      0.989565
     5009.2300      1.620312e+14      1.636839e+14      0.989903
     5009.2400      1.620513e+14      1.636835e+14      0.990028
     5009.2500      1.620929e+14      1.636831e+14      0.990285
     5009.2600      1.621306e+14      1.636827e+14      0.990517
     5009.2700      1.621876e+14      1.636823e+14      0.990868
     5009.2800      1.622150e+14      1.636819e+14      0.991038
     5009.2900      1.622393e+14      1.636815e+14      0.991188
     5009.3000      1.622597e+14      1.636812e+14      0.991316
     5009.3100      1.622755e+14      1.636808e+14      0.991414
     5009.3200      1.622852e+14      1.636804e+14      0.991476
     5009.3300      1.622849e+14      1.636800e+14      0.991477
     5009.3400      1.622645e+14      1.636796e+14      0.991354
     5009.3500      1.621757e+14      1.636792e+14      0.990814
     5009.3600      1.617424e+14      1.636788e+14      0.988169
     5009.3700      1.597451e+14      1.636784e+14      0.975969
     5009.3800      1.527075e+14      1.636780e+14      0.932975
     5009.3900      1.362246e+14      1.636777e+14      0.832274
     5009.4000      1.130591e+14      1.636773e+14      0.690744
     5009.4100      9.432452e+13      1.636769e+14      0.576285
     5009.4200      8.726327e+13      1.636765e+14      0.533145
     5009.4300      9.306040e+13      1.636761e+14      0.568564
     5009.4400      1.108396e+14      1.636757e+14      0.677190
     5009.4500      1.341380e+14      1.636753e+14      0.819537
     5009.4600      1.516647e+14      1.636749e+14      0.926621
     5009.4700      1.595341e+14      1.636746e+14      0.974703
     5009.4800      1.618765e+14      1.636742e+14      0.989017
     5009.4900      1.624261e+14      1.636738e+14      0.992377
     5009.5000      1.625702e+14      1.636734e+14      0.993260
     5009.5100      1.626351e+14      1.636730e+14      0.993658
     5009.5200      1.626784e+14      1.636726e+14      0.993925
     5009.5300      1.627418e+14      1.636722e+14      0.994315
     5009.5400      1.627694e+14      1.636718e+14      0.994486
     5009.5500      1.627931e+14      1.636715e+14      0.994634
     5009.5600      1.628139e+14      1.636711e+14      0.994763
     5009.5700      1.628325e+14      1.636707e+14      0.994879
     5009.5800      1.628495e+14      1.636703e+14      0.994985
     5009.5900      1.628651e+14      1.636699e+14      0.995083
     5009.6000      1.628796e+14      1.636695e+14      0.995174
     5009.6100      1.629199e+14      1.636691e+14      0.995422
     5009.6200      1.629300e+14      1.636687e+14      0.995487
     5009.6300      1.629400e+14      1.636683e+14      0.995550
     5009.6400      1.629496e+14      1.636680e+14      0.995611
     5009.6500      1.629589e+14      1.636676e+14      0.995670
     5009.6600      1.629680e+14      1.636672e+14      0.995728
