8450.0,0.9852092140115367
8450.01,0.9907026654873369
8450.02,0.9943913162787885
8450.03,0.9965874883168411
8450.04,0.9977765394084368
8450.050000000001,0.9983855872076202
8450.06,0.9986996845300329
8450.07,0.9988698979161837
8450.08,0.9989777416564204
8450.09,0.9990446338522752
8450.1,0.9990937492845036
8450.11,0.9991312559953189
8450.119999999999,0.9991606908034107
8450.130000000001,0.9991843347268796
8450.14,0.99920375991683
8450.15,0.9992200908815075
8450.16,0.9992339211676018
8450.17,0.9992455188454595
8450.18,0.9992554768348498
8450.19,0.9992642856602376
8450.2,0.9992717777485352
8450.210000000001,0.9992783396164253
8450.22,0.9992841190285426
8450.230000000001,0.9992892351919108
8450.24,0.9992937852286504
8450.25,0.9992978488936817
8450.26,0.999301492248722
8450.27,0.9993047704187517
8450.28,0.9993077296692681
8450.29,0.9992984987393916
8450.3,0.9993008262504748
8450.310000000001,0.999302934174173
8450.32,0.9993407452670683
8450.33,0.9993405487418302
8450.34,0.9993403493697645
8450.35,0.9993401471487331
8450.36,0.9993399420950178
8450.369999999999,0.9993397342025475
8450.380000000001,0.9993395234730589
8450.39,0.9993393099125905
8450.4,0.9993390935220312
8450.41,0.9993388742880812
8450.42,0.9993386522135281
8450.43,0.9993384272874911
8450.44,0.9993392971244633
8450.449999999999,0.9993390523742754
8450.460000000001,0.9993131555718215
8450.47,0.9993127182890061
8450.48,0.9993122763105848
8450.49,0.9993118295529092
8450.5,0.9993113779984426
8450.51,0.9993109215602083
8450.52,0.9993104601846589
8450.53,0.9993099938371421
8450.54,0.9993095224306106
8450.55,0.9993090459040413
8450.560000000001,0.9993085641988935
8450.57,0.9993080772411534
8450.58,0.9993075849698367
8450.59,0.9993070873024849
8450.6,0.9993065841670081
8450.61,0.9993060754920781
8450.62,0.9993055611907723
8450.63,0.9993050411852897
8450.640000000001,0.999304515403137
8450.65,0.9993039837503997
8450.660000000002,0.9993034461191451
8450.67,0.9993029024427106
8450.68,0.9993023526203835
8450.69,0.9993017965528257
8450.699999999999,0.9993012341439144
8450.710000000001,0.999300665294137
8450.72,0.9993000898948629
8450.73,0.9992995078482477
8450.74,0.9992989190194922
8450.75,0.9992983233118907
8450.76,0.9992977206140596
8450.77,0.9992971107920309
8450.78,0.9992964937310519
8450.79,0.9992958692911921
8450.8,0.9992952373752073
8450.810000000001,0.9992945978253152
8450.82,0.9992939504882611
8450.83,0.9992932952367662
8450.84,0.9992819483107523
8450.85,0.999281266136287
8450.86,0.9992805755768306
8450.87,0.9992798764696121
8450.88,0.9992791686798048
8450.890000000001,0.9992784520148724
8450.9,0.9992777263095899
8450.91,0.9992769914001947
8450.92,0.9992762470750242
8450.93,0.9992754931759458
8450.94,0.9992747295017542
8450.95,0.9992739558413914
8450.960000000001,0.9992731719994327
8450.970000000001,0.9992723777711268
8450.98,0.9992715729316739
